timestamp_ms,mse,threshold,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
9493,0.495274,0.007862,0.0188,0.0012,0.0188,-0.8996,0.0019,0.8996,-0.4423,0.0023,0.4423,1.0068
9757,0.494817,0.007862,0.0189,0.0011,0.0189,-0.8990,0.0026,0.8990,-0.4410,0.0025,0.4410,1.0061
10023,0.495283,0.007862,0.0197,0.0018,0.0198,-0.9002,0.0040,0.9002,-0.4411,0.0032,0.4411,1.0091
795,0.494350,0.007862,0.0190,0.0019,0.0191,-0.8981,0.0036,0.8981,-0.4407,0.0026,0.4407,1.0085
1053,0.495491,0.007862,0.0186,0.0013,0.0187,-0.9005,0.0063,0.9005,-0.4419,0.0039,0.4419,1.0148
1313,0.494517,0.007862,0.0176,0.0016,0.0177,-0.8990,0.0047,0.8990,-0.4396,0.0034,0.4396,1.0099
1574,0.494639,0.007862,0.0196,0.0024,0.0198,-0.8989,0.0099,0.8990,-0.4422,0.0070,0.4422,1.0348
1831,0.494248,0.007862,0.0188,0.0027,0.0190,-0.8979,0.0099,0.8980,-0.4411,0.0091,0.4412,1.0208
2091,0.495222,0.007862,0.0191,0.0018,0.0192,-0.8988,0.0021,0.8988,-0.4439,0.0039,0.4440,1.0076
2353,0.495095,0.007862,0.0196,0.0021,0.0197,-0.8980,0.0033,0.8980,-0.4456,0.0040,0.4456,1.0150
2616,0.494581,0.007862,0.0194,0.0020,0.0195,-0.8971,0.0072,0.8971,-0.4450,0.0096,0.4451,1.0175
2873,0.495855,0.007862,0.0199,0.0022,0.0200,-0.9005,0.0046,0.9005,-0.4440,0.0043,0.4440,1.0156
3137,0.494900,0.007862,0.0199,0.0017,0.0200,-0.8987,0.0030,0.8987,-0.4425,0.0042,0.4426,1.0094
3407,0.495331,0.007862,0.0186,0.0030,0.0189,-0.8989,0.0045,0.8989,-0.4441,0.0040,0.4441,1.0086
3678,0.494708,0.007862,0.0193,0.0016,0.0194,-0.8964,0.0049,0.8964,-0.4471,0.0066,0.4471,1.0118
3954,0.493845,0.007862,0.0202,0.0016,0.0203,-0.8945,0.0065,0.8945,-0.4476,0.0081,0.4477,1.0199
4213,0.494244,0.007862,0.0183,0.0025,0.0184,-0.8945,0.0065,0.8945,-0.4499,0.0101,0.4500,1.0241
4474,0.494846,0.007862,0.0184,0.0019,0.0185,-0.8962,0.0023,0.8962,-0.4479,0.0026,0.4479,1.0079
4731,0.494194,0.007862,0.0197,0.0013,0.0197,-0.8941,0.0026,0.8941,-0.4493,0.0027,0.4493,1.0076
4993,0.493234,0.007862,0.0196,0.0031,0.0198,-0.8926,0.0060,0.8926,-0.4478,0.0084,0.4479,1.0123
945,0.494423,0.007862,0.0184,0.0015,0.0185,-0.8919,0.0024,0.8919,-0.4561,0.0022,0.4561,1.0062
1199,0.494037,0.007862,0.0181,0.0011,0.0181,-0.8910,0.0017,0.8910,-0.4560,0.0021,0.4560,1.0064
1463,0.494099,0.007862,0.0183,0.0017,0.0184,-0.8913,0.0018,0.8913,-0.4554,0.0020,0.4554,1.0041
1718,0.493993,0.007862,0.0172,0.0014,0.0172,-0.8911,0.0017,0.8911,-0.4552,0.0017,0.4552,1.0055
1985,0.494508,0.007862,0.0181,0.0015,0.0182,-0.8920,0.0029,0.8920,-0.4563,0.0029,0.4564,1.0062
2250,0.494456,0.007862,0.0176,0.0015,0.0177,-0.8921,0.0023,0.8921,-0.4557,0.0029,0.4557,1.0067
2509,0.494271,0.007862,0.0168,0.0015,0.0169,-0.8915,0.0034,0.8915,-0.4561,0.0019,0.4561,1.0069
2779,0.493606,0.007862,0.0147,0.0034,0.0151,-0.8910,0.0139,0.8911,-0.4555,0.0089,0.4556,1.0350
3051,0.494096,0.007862,0.0218,0.0026,0.0219,-0.8917,0.0088,0.8917,-0.4562,0.0054,0.4562,1.0171
3310,0.494866,0.007862,0.0171,0.0016,0.0172,-0.8928,0.0037,0.8928,-0.4567,0.0041,0.4568,1.0101
3577,0.493396,0.007862,0.0137,0.0021,0.0139,-0.8900,0.0040,0.8900,-0.4543,0.0026,0.4543,1.0060
3839,0.494924,0.007862,0.0180,0.0024,0.0182,-0.8925,0.0027,0.8925,-0.4577,0.0020,0.4577,1.0076
4099,0.494503,0.007862,0.0202,0.0030,0.0204,-0.8918,0.0019,0.8918,-0.4568,0.0029,0.4568,1.0061
4359,0.498866,0.007862,0.0128,0.0101,0.0163,-0.9027,0.0135,0.9028,-0.4574,0.0116,0.4575,1.0573
4627,0.493186,0.007862,0.0261,0.0034,0.0264,-0.9221,0.0087,0.9221,-0.3707,0.0300,0.3719,1.0163
4895,0.502192,0.007862,0.0336,0.0104,0.0352,-0.9624,0.0096,0.9624,-0.3094,0.0591,0.3150,1.0461
