timestamp_ms,ax,ay,az,gx,gy,gz 
62878,0.0588,-0.0188,1.0425,0.9160,-2.7481,-0.9008
62888,0.0557,-0.0178,1.0444,0.7328,-2.7328,-0.9160
62898,0.0540,-0.0212,1.0461,0.5649,-2.6260,-0.8397
62908,0.0542,-0.0203,1.0432,0.5344,-2.6565,-0.8550
62918,0.0559,-0.0198,1.0396,0.5038,-2.6107,-0.7939
62928,0.0552,-0.0195,1.0459,0.6412,-2.6718,-0.7939
62938,0.0554,-0.0198,1.0449,0.7176,-2.6412,-0.8092
62948,0.0581,-0.0181,1.0415,0.7328,-2.7023,-0.7481
62958,0.0583,-0.0151,1.0437,0.4427,-2.6107,-0.7634
62968,0.0598,-0.0139,1.0439,0.2748,-2.4885,-0.7328
62978,0.0613,-0.0122,1.0444,0.0153,-2.4275,-0.6870
62988,0.0610,-0.0103,1.0427,-0.1221,-2.4427,-0.7634
62998,0.0608,-0.0110,1.0427,-0.0611,-2.4733,-0.7786
63008,0.0608,-0.0127,1.0403,0.0153,-2.6260,-0.8092
63018,0.0625,-0.0139,1.0449,0.1374,-2.5649,-0.9008
63028,0.0564,-0.0142,1.0435,0.2595,-2.5649,-0.8092
63057,0.0564,-0.0188,1.0432,0.2748,-2.6718,-0.7786
63060,0.0583,-0.0156,1.0447,0.1985,-2.6260,-0.7634
63068,0.0579,-0.0149,1.0417,0.1527,-2.5496,-0.8244
63078,0.0544,-0.0161,1.0466,0.1832,-2.7023,-0.9160
63088,0.0579,-0.0107,1.0457,0.3053,-2.6107,-0.9160
63098,0.0596,-0.0144,1.0437,0.4122,-2.6412,-0.8550
63108,0.0598,-0.0129,1.0425,0.6260,-2.6412,-0.9313
63118,0.0588,-0.0103,1.0417,0.6718,-2.7176,-0.9924
63128,0.0583,-0.0112,1.0413,0.5496,-2.7328,-0.9313
63138,0.0554,-0.0142,1.0437,0.3511,-2.6260,-0.8702
63148,0.0562,-0.0168,1.0398,0.2595,-2.5802,-0.9160
63158,0.0544,-0.0200,1.0469,0.2443,-2.6107,-0.8855
63168,0.0520,-0.0210,1.0439,0.3969,-2.6107,-0.8244
63178,0.0535,-0.0229,1.0444,0.4427,-2.6107,-0.8092
63188,0.0491,-0.0254,1.0427,0.5344,-2.6412,-0.7786
63198,0.0508,-0.0261,1.0427,0.3053,-2.5802,-0.7939
63208,0.0549,-0.0242,1.0396,0.2748,-2.5649,-0.7481
63218,0.0540,-0.0212,1.0430,0.3664,-2.5954,-0.6718
63228,0.0552,-0.0188,1.0430,0.4427,-2.6412,-0.7023
63238,0.0601,-0.0129,1.0466,0.3969,-2.5649,-0.6565
63248,0.0625,-0.0098,1.0425,0.3359,-2.5802,-0.6412
63258,0.0649,-0.0090,1.0454,0.1679,-2.6260,-0.6718
63268,0.0667,-0.0034,1.0398,0.0305,-2.4275,-0.6870
63278,0.0671,-0.0059,1.0388,-0.0458,-2.5649,-0.7939
63288,0.0679,-0.0054,1.0444,0.0153,-2.5191,-0.8397
63305,0.0659,-0.0032,1.0439,0.1679,-2.5649,-0.9160
63308,0.0659,-0.0032,1.0439,0.1679,-2.5649,-0.9160
63318,0.0608,-0.0061,1.0393,0.1832,-2.6260,-1.0382
63328,0.0583,-0.0095,1.0444,0.1527,-2.5954,-1.0382
63338,0.0564,-0.0164,1.0410,-0.0458,-2.5344,-1.0382
63348,0.0525,-0.0212,1.0476,-0.1374,-2.5038,-1.0534
63358,0.0471,-0.0259,1.0464,-0.2595,-2.3969,-0.9771
63368,0.0449,-0.0261,1.0476,-0.2748,-2.3969,-0.8702
63378,0.0493,-0.0271,1.0442,-0.2443,-2.4427,-0.8397
63388,0.0488,-0.0273,1.0425,-0.0916,-2.5191,-0.7481
63398,0.0537,-0.0242,1.0435,-0.1069,-2.4733,-0.5954
63408,0.0571,-0.0205,1.0417,-0.0611,-2.4885,-0.6412
63418,0.0588,-0.0215,1.0422,0.0305,-2.5191,-0.6718
63428,0.0632,-0.0149,1.0415,0.1374,-2.5649,-0.5954
63438,0.0654,-0.0125,1.0439,0.0916,-2.5954,-0.7481
63448,0.0686,-0.0100,1.0391,0.1374,-2.6107,-0.7634
63458,0.0667,-0.0122,1.0444,0.2595,-2.6718,-0.7786
63468,0.0667,-0.0093,1.0454,0.3511,-2.6565,-0.7328
63478,0.0625,-0.0078,1.0422,0.4733,-2.6260,-0.8092
63488,0.0613,-0.0076,1.0405,0.3359,-2.6107,-0.8702
63498,0.0603,-0.0132,1.0435,0.4122,-2.6412,-0.8397
63508,0.0544,-0.0132,1.0432,0.4580,-2.7176,-0.9160
63518,0.0542,-0.0125,1.0459,0.2748,-2.5954,-0.8855
63528,0.0535,-0.0181,1.0437,0.1832,-2.5038,-0.8397
63538,0.0513,-0.0168,1.0425,0.0458,-2.5038,-0.8855
63561,0.0557,-0.0222,1.0432,0.5344,-2.6412,-0.8855
63568,0.0559,-0.0227,1.0496,0.5649,-2.6870,-0.8397
63578,0.0566,-0.0188,1.0410,0.7176,-2.7176,-0.7939
63588,0.0586,-0.0208,1.0408,0.8397,-2.6260,-0.8244
63598,0.0579,-0.0186,1.0378,1.0076,-2.7634,-0.8092
63608,0.0574,-0.0193,1.0437,1.0534,-2.7939,-0.7481
63618,0.0571,-0.0186,1.0422,0.9618,-2.7634,-0.7176
63628,0.0579,-0.0137,1.0447,1.1450,-2.8702,-0.8092
63638,0.0576,-0.0107,1.0442,0.9771,-2.8550,-0.8244
63648,0.0583,-0.0115,1.0425,0.7481,-2.6870,-0.7634
63658,0.0615,-0.0105,1.0396,0.3817,-2.5954,-0.7023
63668,0.0596,-0.0161,1.0442,-0.0458,-2.5038,-0.7786
63678,0.0591,-0.0166,1.0437,-0.0305,-2.4427,-0.7634
63688,0.0591,-0.0159,1.0432,-0.1374,-2.4427,-0.7176
63698,0.0618,-0.0112,1.0422,-0.0916,-2.3817,-0.7023
63708,0.0635,-0.0144,1.0371,0.0305,-2.4427,-0.7481
63718,0.0596,-0.0129,1.0410,0.0305,-2.4733,-0.8092
63728,0.0566,-0.0132,1.0417,0.1374,-2.5191,-0.7634
63738,0.0630,-0.0142,1.0417,0.2443,-2.5649,-0.7634
63748,0.0579,-0.0181,1.0417,0.1985,-2.5038,-0.8550
63758,0.0562,-0.0181,1.0420,0.1221,-2.4885,-0.8244
63768,0.0569,-0.0205,1.0420,0.0611,-2.4885,-0.8397
63778,0.0569,-0.0146,1.0410,0.0153,-2.5038,-0.7939
63788,0.0557,-0.0181,1.0439,-0.0763,-2.5038,-0.8092
63798,0.0537,-0.0168,1.0449,-0.2137,-2.5038,-0.9008
63815,0.0618,-0.0115,1.0439,-0.2290,-2.5191,-0.8702
63818,0.0596,-0.0127,1.0400,-0.2137,-2.4885,-0.8855
63828,0.0593,-0.0151,1.0415,-0.1221,-2.5038,-0.9008
63838,0.0591,-0.0161,1.0405,-0.0916,-2.4885,-0.9008
63848,0.0586,-0.0164,1.0425,-0.1221,-2.5954,-0.8397
63858,0.0596,-0.0168,1.0457,0.1069,-2.5649,-0.8092
63868,0.0576,-0.0176,1.0457,0.1374,-2.5038,-0.8244
63878,0.0515,-0.0203,1.0420,0.4122,-2.6107,-0.8092
63888,0.0557,-0.0210,1.0430,0.6870,-2.7328,-0.8244
63898,0.0530,-0.0203,1.0439,0.8397,-2.7328,-0.9008
63908,0.0513,-0.0210,1.0471,0.8702,-2.7328,-0.8092
63918,0.0525,-0.0217,1.0422,0.8550,-2.7328,-0.8244
63928,0.0562,-0.0186,1.0427,0.7023,-2.7176,-0.7939
63938,0.0588,-0.0200,1.0435,0.8092,-2.6718,-0.8092
63948,0.0554,-0.0198,1.0425,0.9008,-2.7328,-0.7939
63958,0.0542,-0.0166,1.0422,0.8702,-2.7786,-0.7481
63968,0.0598,-0.0139,1.0461,0.7176,-2.7023,-0.8092
63978,0.0618,-0.0115,1.0439,0.5649,-2.6412,-0.7481
63988,0.0618,-0.0100,1.0415,0.5802,-2.6260,-0.8244
63998,0.0620,-0.0107,1.0415,0.4733,-2.6412,-0.7786
64008,0.0620,-0.0085,1.0439,0.3664,-2.6260,-0.8855
64018,0.0610,-0.0112,1.0442,0.2748,-2.5496,-0.8855
64028,0.0576,-0.0186,1.0461,0.3053,-2.5344,-0.9160
64038,0.0576,-0.0139,1.0457,0.2901,-2.5954,-0.9160
64048,0.0564,-0.0154,1.0430,0.4885,-2.5954,-0.8702
64072,0.0527,-0.0190,1.0417,0.3359,-2.5649,-0.8550
64078,0.0557,-0.0205,1.0452,0.1679,-2.5496,-0.7939
64088,0.0569,-0.0168,1.0461,-0.1374,-2.4427,-0.7786
64098,0.0535,-0.0166,1.0442,-0.4122,-2.3969,-0.7634
64108,0.0547,-0.0171,1.0396,-0.5344,-2.4122,-0.7176
64118,0.0593,-0.0176,1.0396,-1.0382,-2.2595,-0.7634
64128,0.0603,-0.0146,1.0396,-0.7176,-2.2901,-0.7634
64138,0.0615,-0.0156,1.0430,-0.4580,-2.3969,-0.8244
64148,0.0610,-0.0139,1.0400,-0.0153,-2.5038,-0.8702
64158,0.0603,-0.0134,1.0457,0.1679,-2.5802,-0.8550
64168,0.0601,-0.0183,1.0391,-0.0153,-2.5038,-0.7939
64178,0.0571,-0.0193,1.0461,-0.0458,-2.5649,-0.8244
64188,0.0547,-0.0183,1.0435,0.1069,-2.5954,-0.7634
64198,0.0576,-0.0173,1.0425,0.0916,-2.5496,-0.8244
64208,0.0549,-0.0198,1.0430,0.0153,-2.5344,-0.7939
64222,0.0515,-0.0232,1.0420,0.2443,-2.5496,-0.8550
64228,0.0547,-0.0215,1.0405,0.3053,-2.5496,-0.7328
64238,0.0535,-0.0203,1.0415,0.4885,-2.5802,-0.7634
64248,0.0559,-0.0193,1.0439,0.6107,-2.6565,-0.7634
64258,0.0569,-0.0225,1.0454,0.6107,-2.5802,-0.7481
64268,0.0571,-0.0186,1.0442,0.7023,-2.6870,-0.7634
64278,0.0596,-0.0144,1.0425,0.7634,-2.6870,-0.7023
64288,0.0601,-0.0144,1.0405,0.7634,-2.6870,-0.7786
64298,0.0596,-0.0146,1.0435,0.7176,-2.6718,-0.7634
64308,0.0620,-0.0115,1.0427,0.7023,-2.6565,-0.8397
64331,0.0576,-0.0144,1.0403,0.7023,-2.6870,-0.9160
64338,0.0574,-0.0161,1.0400,0.6107,-2.6718,-0.9008
64348,0.0591,-0.0149,1.0427,0.6107,-2.6412,-0.9008
64358,0.0586,-0.0161,1.0410,0.5191,-2.5802,-0.9008
64368,0.0552,-0.0200,1.0457,0.4275,-2.6260,-0.8397
64378,0.0552,-0.0178,1.0400,0.4122,-2.6107,-0.8397
64388,0.0520,-0.0188,1.0410,0.3359,-2.5649,-0.8397
64398,0.0547,-0.0173,1.0439,0.3206,-2.5496,-0.8092
64408,0.0554,-0.0195,1.0449,0.1679,-2.5802,-0.7786
64418,0.0596,-0.0161,1.0430,0.1069,-2.5649,-0.8550
64428,0.0623,-0.0127,1.0461,0.2137,-2.6107,-0.8702
64438,0.0596,-0.0122,1.0471,0.1985,-2.5191,-0.8550
64448,0.0596,-0.0134,1.0393,0.2595,-2.7023,-0.8092
64458,0.0623,-0.0159,1.0427,0.1832,-2.5802,-0.7786
64468,0.0608,-0.0129,1.0447,0.1832,-2.5496,-0.8855
64478,0.0591,-0.0125,1.0405,0.1679,-2.5038,-0.8244
64488,0.0583,-0.0173,1.0371,0.2748,-2.5802,-0.8092
64498,0.0586,-0.0154,1.0413,0.3359,-2.6565,-0.9466
64508,0.0574,-0.0146,1.0439,0.3664,-2.6565,-0.9008
64518,0.0530,-0.0208,1.0398,0.3053,-2.6718,-0.9618
64528,0.0552,-0.0222,1.0420,0.2595,-2.6107,-0.8550
64538,0.0591,-0.0242,1.0405,0.2901,-2.6107,-0.7939
64548,0.0542,-0.0200,1.0427,0.3511,-2.6260,-0.8092
64558,0.0559,-0.0203,1.0457,0.4427,-2.6260,-0.7939
64568,0.0593,-0.0188,1.0430,0.6107,-2.6260,-0.7634
64589,0.0586,-0.0156,1.0439,0.9313,-2.7939,-0.7634
64598,0.0620,-0.0134,1.0432,1.0076,-2.8092,-0.8244
64608,0.0601,-0.0125,1.0425,0.8855,-2.7634,-0.8397
64618,0.0618,-0.0115,1.0439,0.7176,-2.6870,-0.7786
64628,0.0618,-0.0144,1.0447,0.5649,-2.6412,-0.7786
64638,0.0596,-0.0134,1.0425,0.4885,-2.6107,-0.8244
64648,0.0596,-0.0137,1.0469,0.3206,-2.5038,-0.8092
64658,0.0576,-0.0142,1.0413,0.1832,-2.5496,-0.8397
64668,0.0564,-0.0161,1.0483,0.2137,-2.5954,-0.8244
64678,0.0549,-0.0200,1.0410,0.2595,-2.5344,-0.8550
64688,0.0562,-0.0186,1.0400,0.3511,-2.6412,-0.8702
64698,0.0574,-0.0190,1.0435,0.3817,-2.5191,-0.8397
64708,0.0566,-0.0183,1.0493,0.3053,-2.6260,-0.8397
64718,0.0574,-0.0132,1.0403,0.3359,-2.5496,-0.8550
64728,0.0549,-0.0173,1.0420,0.0458,-2.5191,-0.7939
64738,0.0566,-0.0173,1.0442,0.1527,-2.5649,-0.8092
64748,0.0576,-0.0134,1.0408,0.2595,-2.5496,-0.8702
64758,0.0591,-0.0159,1.0369,0.2901,-2.6107,-0.7786
64768,0.0569,-0.0146,1.0391,0.2901,-2.5802,-0.7634
64778,0.0591,-0.0129,1.0410,0.4275,-2.6260,-0.7939
64788,0.0559,-0.0151,1.0447,0.4275,-2.5954,-0.7939
64798,0.0571,-0.0178,1.0454,0.3206,-2.6260,-0.7786
64808,0.0598,-0.0183,1.0454,0.3664,-2.6412,-0.8855
64818,0.0562,-0.0178,1.0425,0.4885,-2.6260,-0.8244
64828,0.0608,-0.0173,1.0474,0.4427,-2.5344,-0.8550
64845,0.0615,-0.0190,1.0452,0.4580,-2.6107,-0.8244
64848,0.0598,-0.0168,1.0466,0.5038,-2.6565,-0.8244
64858,0.0574,-0.0190,1.0396,0.3511,-2.6260,-0.8397
64868,0.0571,-0.0149,1.0371,0.3206,-2.6412,-0.8702
64878,0.0581,-0.0154,1.0471,0.3664,-2.6107,-0.7939
64888,0.0562,-0.0122,1.0476,0.3511,-2.5954,-0.8397
64898,0.0566,-0.0117,1.0405,0.3969,-2.6260,-0.9008
64908,0.0552,-0.0139,1.0461,0.3817,-2.6260,-0.8397
64918,0.0579,-0.0139,1.0425,0.2901,-2.6107,-0.8855
64928,0.0540,-0.0146,1.0430,0.3511,-2.5954,-0.8244
64938,0.0581,-0.0137,1.0425,0.4275,-2.6260,-0.8550
64948,0.0603,-0.0146,1.0422,0.4733,-2.5954,-0.8092
64958,0.0579,-0.0171,1.0483,0.3664,-2.7023,-0.7786
64968,0.0601,-0.0139,1.0452,0.3664,-2.6260,-0.7786
64978,0.0579,-0.0159,1.0408,0.3664,-2.6107,-0.8855
64988,0.0596,-0.0166,1.0425,0.4580,-2.6107,-0.8702
64998,0.0596,-0.0215,1.0442,0.4275,-2.7328,-0.8092
65008,0.0615,-0.0200,1.0427,0.4733,-2.6107,-0.9008
65018,0.0569,-0.0178,1.0444,0.4733,-2.6412,-0.8855
65028,0.0593,-0.0146,1.0435,0.3664,-2.6565,-0.8702
65038,0.0593,-0.0151,1.0447,0.3511,-2.5954,-0.8702
65048,0.0579,-0.0139,1.0374,0.3969,-2.6412,-0.7939
65058,0.0566,-0.0129,1.0413,0.2443,-2.5649,-0.8244
65068,0.0579,-0.0127,1.0442,0.1679,-2.5344,-0.8397
65078,0.0557,-0.0178,1.0437,0.2443,-2.6260,-0.8244
65105,0.0569,-0.0195,1.0427,0.3817,-2.6107,-0.7786
65227,0.0574,-0.0173,1.0393,0.5496,-2.6107,-0.8397
65237,0.0576,-0.0146,1.0391,0.5344,-2.7176,-0.7939
65238,0.0581,-0.0134,1.0398,0.4427,-2.6718,-0.7786
65248,0.0603,-0.0144,1.0413,0.3969,-2.5954,-0.8397
65258,0.0608,-0.0164,1.0413,0.2901,-2.5802,-0.8397
65268,0.0625,-0.0151,1.0459,0.2748,-2.5954,-0.8550
65278,0.0571,-0.0190,1.0454,0.2137,-2.5802,-0.8244
65288,0.0596,-0.0137,1.0420,0.2290,-2.5649,-0.8855
65298,0.0581,-0.0159,1.0452,0.1832,-2.5496,-0.8397
65308,0.0581,-0.0168,1.0430,0.1832,-2.5649,-0.8550
65318,0.0564,-0.0144,1.0437,0.2290,-2.5496,-0.8702
65328,0.0569,-0.0171,1.0415,0.2748,-2.5802,-0.8855
65338,0.0544,-0.0188,1.0388,0.2595,-2.6412,-0.8397
65348,0.0544,-0.0178,1.0447,0.2290,-2.6107,-0.8702
65358,0.0552,-0.0173,1.0444,0.1374,-2.5954,-0.8244
65368,0.0557,-0.0134,1.0447,0.0153,-2.5344,-0.8244
65378,0.0544,-0.0129,1.0435,0.0305,-2.5496,-0.7634
65388,0.0562,-0.0134,1.0459,0.0000,-2.5496,-0.8092
65398,0.0544,-0.0142,1.0398,0.1374,-2.5344,-0.7939
65408,0.0562,-0.0159,1.0461,0.3359,-2.5954,-0.7634
65418,0.0566,-0.0168,1.0459,0.3359,-2.5802,-0.7481
65428,0.0588,-0.0198,1.0439,0.3969,-2.6107,-0.7328
65438,0.0588,-0.0161,1.0435,0.3664,-2.5649,-0.7634
65448,0.0605,-0.0173,1.0422,0.4427,-2.5954,-0.7786
65466,0.0620,-0.0125,1.0430,0.5191,-2.7023,-0.8397
65468,0.0620,-0.0125,1.0430,0.5191,-2.7023,-0.8397
65478,0.0586,-0.0146,1.0430,0.5191,-2.7328,-0.8397
65488,0.0588,-0.0137,1.0435,0.4275,-2.6870,-0.9008
65498,0.0588,-0.0112,1.0430,0.1832,-2.5344,-0.9313
65508,0.0588,-0.0139,1.0435,0.0000,-2.5191,-0.8092
65518,0.0549,-0.0149,1.0408,-0.0611,-2.4733,-0.7786
65528,0.0515,-0.0154,1.0432,-0.0916,-2.4885,-0.8855
65538,0.0547,-0.0176,1.0437,0.0458,-2.5038,-0.7939
65548,0.0559,-0.0208,1.0400,-0.1679,-2.3969,-0.7176
65558,0.0549,-0.0203,1.0383,0.1527,-2.5191,-0.8244
65568,0.0547,-0.0156,1.0366,0.2290,-2.5802,-0.8092
65578,0.0566,-0.0183,1.0393,0.2290,-2.5649,-0.8092
65588,0.0566,-0.0183,1.0437,0.2901,-2.5191,-0.7634
65598,0.0554,-0.0195,1.0493,0.3053,-2.5802,-0.7328
65608,0.0576,-0.0200,1.0388,0.3969,-2.6107,-0.7481
65618,0.0588,-0.0203,1.0430,0.5038,-2.5954,-0.7634
65628,0.0583,-0.0154,1.0435,0.6412,-2.6565,-0.7939
65638,0.0620,-0.0144,1.0413,0.6718,-2.6870,-0.7481
65648,0.0605,-0.0142,1.0430,0.6412,-2.6870,-0.8550
65658,0.0581,-0.0151,1.0437,0.4580,-2.6107,-0.8702
65668,0.0603,-0.0127,1.0422,0.4427,-2.6412,-0.8550
65678,0.0574,-0.0132,1.0447,0.4733,-2.6718,-0.7939
65688,0.0569,-0.0105,1.0427,0.5344,-2.5954,-0.9313
65698,0.0557,-0.0122,1.0417,0.6565,-2.6870,-0.8550
65719,0.0579,-0.0137,1.0430,0.4122,-2.5954,-0.8855
65728,0.0588,-0.0132,1.0425,0.2290,-2.5954,-0.9313
65738,0.0583,-0.0195,1.0430,0.1985,-2.5344,-0.8550
65748,0.0559,-0.0193,1.0391,0.1527,-2.5344,-0.9160
65758,0.0588,-0.0205,1.0430,0.1832,-2.5802,-0.8397
65768,0.0591,-0.0186,1.0486,0.3817,-2.6107,-0.8550
65778,0.0581,-0.0188,1.0415,0.4275,-2.5954,-0.7786
65788,0.0569,-0.0181,1.0415,0.4427,-2.6260,-0.7481
65798,0.0569,-0.0166,1.0413,0.3511,-2.6260,-0.8092
65808,0.0598,-0.0144,1.0435,0.4122,-2.5954,-0.7939
65818,0.0591,-0.0139,1.0469,0.2901,-2.5954,-0.7634
65828,0.0601,-0.0171,1.0442,0.1069,-2.5038,-0.7786
65838,0.0588,-0.0134,1.0452,0.0153,-2.5191,-0.7939
65848,0.0583,-0.0137,1.0442,-0.0916,-2.4275,-0.7786
65858,0.0588,-0.0168,1.0444,-0.0763,-2.5649,-0.8092
65868,0.0579,-0.0176,1.0469,-0.0305,-2.5191,-0.7939
65878,0.0579,-0.0156,1.0459,0.0916,-2.5191,-0.8702
65888,0.0557,-0.0188,1.0439,0.2595,-2.5649,-0.8397
65898,0.0581,-0.0215,1.0444,0.3817,-2.6107,-0.7786
65908,0.0576,-0.0195,1.0432,0.5344,-2.6412,-0.8092
65918,0.0574,-0.0173,1.0393,0.6107,-2.6412,-0.7939
65928,0.0559,-0.0151,1.0432,0.6718,-2.6870,-0.8244
65938,0.0581,-0.0139,1.0415,0.5038,-2.7328,-0.7939
65948,0.0596,-0.0139,1.0396,0.5496,-2.6260,-0.8397
65958,0.0593,-0.0129,1.0415,0.5496,-2.6412,-0.7786
65976,0.0610,-0.0132,1.0427,0.4122,-2.6107,-0.8092
65979,0.0620,-0.0156,1.0439,0.3206,-2.5802,-0.8702
65988,0.0632,-0.0137,1.0427,0.3817,-2.5649,-0.8550
65998,0.0620,-0.0149,1.0425,0.3817,-2.5802,-0.8702
66008,0.0635,-0.0159,1.0405,0.4733,-2.5802,-0.8702
66018,0.0605,-0.0164,1.0449,0.5344,-2.6107,-0.8244
66028,0.0571,-0.0193,1.0405,0.4885,-2.6107,-0.8244
66038,0.0552,-0.0178,1.0415,0.4733,-2.5191,-0.9313
66048,0.0566,-0.0195,1.0437,0.2901,-2.4885,-0.8092
66058,0.0537,-0.0190,1.0405,0.2901,-2.5954,-0.8244
66068,0.0544,-0.0178,1.0403,0.2901,-2.5496,-0.8244
66078,0.0540,-0.0173,1.0452,0.3206,-2.5954,-0.7939
66088,0.0530,-0.0176,1.0420,0.2901,-2.5191,-0.7939
66098,0.0542,-0.0142,1.0427,0.1221,-2.5038,-0.7176
66108,0.0564,-0.0134,1.0439,-0.0305,-2.5496,-0.7176
66118,0.0593,-0.0139,1.0425,-0.0305,-2.4733,-0.7939
66128,0.0608,-0.0117,1.0408,0.0000,-2.4427,-0.7939
66138,0.0620,-0.0098,1.0437,-0.0916,-2.5038,-0.8397
66148,0.0608,-0.0134,1.0447,0.0000,-2.5649,-0.7328
66158,0.0610,-0.0122,1.0420,0.1832,-2.5344,-0.7939
66168,0.0596,-0.0149,1.0459,0.2595,-2.6260,-0.7939
66178,0.0623,-0.0164,1.0457,0.1527,-2.5649,-0.8550
66198,0.0559,-0.0198,1.0410,0.0611,-2.5802,-0.8702
66199,0.0576,-0.0176,1.0410,0.0916,-2.5649,-0.8550
66208,0.0569,-0.0193,1.0449,0.2901,-2.6107,-0.9313
66233,0.0542,-0.0193,1.0474,0.4733,-2.6718,-0.8702
66244,0.0530,-0.0181,1.0396,0.4580,-2.6412,-0.8550
66248,0.0557,-0.0190,1.0447,0.4885,-2.6107,-0.8244
66258,0.0557,-0.0176,1.0430,0.5954,-2.7328,-0.7786
66268,0.0574,-0.0159,1.0461,0.6718,-2.7328,-0.8702
66278,0.0562,-0.0149,1.0486,0.7786,-2.7176,-0.8550
66288,0.0591,-0.0142,1.0437,0.6412,-2.6412,-0.8244
66298,0.0586,-0.0146,1.0432,0.4580,-2.6260,-0.8092
66308,0.0623,-0.0149,1.0393,0.2595,-2.5649,-0.7786
66318,0.0615,-0.0159,1.0437,0.2901,-2.5038,-0.7939
66328,0.0569,-0.0127,1.0425,0.2137,-2.5496,-0.7786
66338,0.0596,-0.0151,1.0422,0.2137,-2.5496,-0.8550
66348,0.0569,-0.0125,1.0403,0.2290,-2.5038,-0.9008
66358,0.0562,-0.0122,1.0408,0.0916,-2.5038,-0.8397
66368,0.0547,-0.0144,1.0449,0.0611,-2.4427,-0.7786
66378,0.0559,-0.0142,1.0427,0.0153,-2.4580,-0.7939
66388,0.0520,-0.0137,1.0439,0.0458,-2.4122,-0.7634
66398,0.0554,-0.0151,1.0435,0.1069,-2.5496,-0.7939
66408,0.0564,-0.0154,1.0413,0.1221,-2.5802,-0.8550
66418,0.0566,-0.0132,1.0398,0.1832,-2.5496,-0.7786
66428,0.0588,-0.0159,1.0410,0.2290,-2.5954,-0.8702
66438,0.0566,-0.0154,1.0447,0.3053,-2.5649,-0.8244
66448,0.0583,-0.0156,1.0430,0.3969,-2.6107,-0.7786
66458,0.0569,-0.0151,1.0435,0.3969,-2.6412,-0.8092
66468,0.0581,-0.0164,1.0415,0.3969,-2.5954,-0.8855
66493,0.0581,-0.0168,1.0427,0.2443,-2.5496,-0.8244
66498,0.0615,-0.0195,1.0425,0.2137,-2.5954,-0.8244
66508,0.0581,-0.0159,1.0430,0.2443,-2.5649,-0.8550
66518,0.0583,-0.0171,1.0405,0.3053,-2.5954,-0.8244
66528,0.0559,-0.0168,1.0435,0.4275,-2.6260,-0.8550
66538,0.0564,-0.0166,1.0427,0.4427,-2.5802,-0.7786
66548,0.0583,-0.0161,1.0449,0.3817,-2.7023,-0.8550
66558,0.0557,-0.0151,1.0388,0.3817,-2.5954,-0.8092
66568,0.0596,-0.0146,1.0413,0.4427,-2.6565,-0.7939
66578,0.0571,-0.0159,1.0469,0.4427,-2.5954,-0.7023
66588,0.0574,-0.0129,1.0420,0.3817,-2.6412,-0.7939
66598,0.0581,-0.0144,1.0391,0.3664,-2.5496,-0.7939
66608,0.0608,-0.0144,1.0435,0.3511,-2.5802,-0.8092
66618,0.0571,-0.0166,1.0415,0.3206,-2.6412,-0.8397
66628,0.0583,-0.0166,1.0452,0.3969,-2.6107,-0.8702
66638,0.0610,-0.0151,1.0432,0.3969,-2.5954,-0.9008
66648,0.0593,-0.0171,1.0420,0.3511,-2.5954,-0.8397
66658,0.0601,-0.0151,1.0444,0.3664,-2.5802,-0.8702
66668,0.0605,-0.0151,1.0422,0.3664,-2.5496,-0.8550
66678,0.0588,-0.0149,1.0461,0.3817,-2.6565,-0.8855
66688,0.0593,-0.0164,1.0454,0.3969,-2.5649,-0.8550
66698,0.0540,-0.0168,1.0422,0.3664,-2.6260,-0.8702
66708,0.0571,-0.0168,1.0457,0.2901,-2.5496,-0.9160
66718,0.0530,-0.0181,1.0417,0.3664,-2.6107,-0.8550
66728,0.0564,-0.0173,1.0447,0.3817,-2.5954,-0.8397
66749,0.0540,-0.0166,1.0479,0.2595,-2.5802,-0.7786
66758,0.0552,-0.0151,1.0452,0.1374,-2.5344,-0.8550
66768,0.0552,-0.0176,1.0444,0.3511,-2.5649,-0.7939
66778,0.0593,-0.0176,1.0427,0.3206,-2.5802,-0.7786
66788,0.0566,-0.0156,1.0457,0.3817,-2.6107,-0.8397
66798,0.0574,-0.0164,1.0427,0.2901,-2.5344,-0.8092
66808,0.0588,-0.0159,1.0437,0.3664,-2.5344,-0.7634
66818,0.0547,-0.0115,1.0439,0.2443,-2.6107,-0.7634
66828,0.0583,-0.0144,1.0378,0.1832,-2.5649,-0.7786
66838,0.0554,-0.0146,1.0413,0.1985,-2.5344,-0.8244
66848,0.0591,-0.0132,1.0427,0.2595,-2.5649,-0.8397
66858,0.0576,-0.0139,1.0415,0.2443,-2.5496,-0.8397
66868,0.0579,-0.0129,1.0410,0.1679,-2.5496,-0.7786
66878,0.0581,-0.0144,1.0376,0.1985,-2.5344,-0.8397
66888,0.0571,-0.0134,1.0400,0.2443,-2.5802,-0.7634
66898,0.0593,-0.0142,1.0471,0.2137,-2.5038,-0.7939
66908,0.0593,-0.0164,1.0447,0.2748,-2.5191,-0.8550
66918,0.0574,-0.0146,1.0432,0.2595,-2.6107,-0.8397
66928,0.0569,-0.0142,1.0417,0.3511,-2.6107,-0.8397
66938,0.0554,-0.0173,1.0464,0.3206,-2.6107,-0.8244
66948,0.0571,-0.0186,1.0479,0.3359,-2.5954,-0.7634
