timestamp_ms,mse,threshold,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
106031,0.000535,0.000120,-0.0033,0.0094,0.0100,-1.0224,0.0601,1.0242,-0.1096,0.0196,0.1113,1.1195
106297,0.000543,0.000120,-0.0036,0.0093,0.0099,-1.0215,0.0598,1.0233,-0.1112,0.0205,0.1131,1.1204
106564,0.000548,0.000120,-0.0034,0.0101,0.0107,-1.0210,0.0605,1.0228,-0.1099,0.0193,0.1116,1.1201
106831,0.000553,0.000120,-0.0029,0.0096,0.0100,-1.0233,0.0594,1.0251,-0.1091,0.0192,0.1108,1.1197
107091,0.000595,0.000120,-0.0028,0.0100,0.0104,-1.0220,0.0611,1.0238,-0.1083,0.0192,0.1100,1.1218
107357,0.000609,0.000120,-0.0035,0.0099,0.0105,-1.0254,0.0584,1.0271,-0.1115,0.0194,0.1132,1.1185
107631,0.000451,0.000120,-0.0026,0.0103,0.0106,-1.0222,0.0586,1.0239,-0.1092,0.0201,0.1110,1.1161
107892,0.000322,0.000120,-0.0030,0.0093,0.0097,-1.0187,0.0592,1.0204,-0.1076,0.0200,0.1095,1.1140
108155,0.000384,0.000120,-0.0033,0.0091,0.0097,-1.0155,0.0603,1.0173,-0.1072,0.0204,0.1091,1.1186
108421,0.000395,0.000120,-0.0026,0.0093,0.0096,-1.0194,0.0600,1.0211,-0.1080,0.0198,0.1098,1.1169
108681,0.000450,0.000120,-0.0029,0.0088,0.0093,-1.0183,0.0601,1.0200,-0.1066,0.0205,0.1086,1.1208
108940,0.000451,0.000120,-0.0038,0.0100,0.0107,-1.0187,0.0619,1.0206,-0.1073,0.0198,0.1091,1.1182
109205,0.001138,0.000120,-0.0015,0.0102,0.0103,-1.0318,0.0618,1.0336,-0.1120,0.0199,0.1138,1.1282
109480,0.000769,0.000120,-0.0022,0.0103,0.0105,-1.0268,0.0604,1.0286,-0.1096,0.0194,0.1113,1.1234
109746,0.000873,0.000120,-0.0016,0.0100,0.0101,-1.0307,0.0606,1.0324,-0.1111,0.0202,0.1129,1.1221
110009,0.000730,0.000120,-0.0021,0.0095,0.0098,-1.0274,0.0621,1.0293,-0.1118,0.0204,0.1137,1.1207
110275,0.000651,0.000120,-0.0018,0.0097,0.0099,-1.0264,0.0629,1.0283,-0.1104,0.0215,0.1124,1.1194
110533,0.000593,0.000120,-0.0026,0.0099,0.0103,-1.0260,0.0593,1.0277,-0.1112,0.0217,0.1133,1.1181
110791,0.000640,0.000120,-0.0027,0.0101,0.0105,-1.0272,0.0608,1.0290,-0.1116,0.0214,0.1137,1.1175
111064,0.000371,0.000120,-0.0042,0.0093,0.0102,-1.0175,0.0598,1.0192,-0.1101,0.0213,0.1121,1.1162
111331,0.000402,0.000120,-0.0023,0.0093,0.0096,-1.0208,0.0624,1.0228,-0.1100,0.0210,0.1120,1.1146
111591,0.000346,0.000120,-0.0085,0.0096,0.0128,-1.0154,0.0596,1.0171,-0.1137,0.0258,0.1166,1.1112
111852,0.000326,0.000120,0.0050,0.0182,0.0189,-1.0130,0.0514,1.0143,-0.0988,0.0339,0.1044,1.0993
112370,0.000283,0.000120,0.0023,0.0148,0.0149,-1.0120,0.0553,1.0135,-0.1001,0.0342,0.1058,1.1124
113146,0.000210,0.000120,-0.0025,0.0087,0.0090,-1.0192,0.0601,1.0210,-0.1090,0.0261,0.1121,1.1084
113404,0.000559,0.000120,-0.0004,0.0201,0.0201,-1.0237,0.0548,1.0252,-0.1066,0.0371,0.1129,1.1047
113665,0.000436,0.000120,-0.0013,0.0065,0.0067,-1.0244,0.0424,1.0252,-0.1147,0.0355,0.1200,1.0907
113927,0.000441,0.000120,-0.0012,0.0119,0.0120,-1.0203,0.0441,1.0212,-0.1178,0.0357,0.1231,1.0950
114192,0.000176,0.000120,-0.0000,0.0071,0.0071,-1.0082,0.0532,1.0096,-0.1162,0.0335,0.1209,1.0977
114460,0.000237,0.000120,-0.0034,0.0087,0.0093,-1.0152,0.0611,1.0171,-0.1117,0.0285,0.1152,1.1110
114731,0.000233,0.000120,-0.0008,0.0068,0.0069,-1.0110,0.0513,1.0123,-0.1179,0.0330,0.1224,1.0921
114993,0.000167,0.000120,0.0004,0.0072,0.0072,-1.0110,0.0544,1.0125,-0.1173,0.0295,0.1209,1.0985
115250,0.000404,0.000120,0.0001,0.0107,0.0107,-1.0133,0.0641,1.0153,-0.1116,0.0264,0.1146,1.1181
115513,0.000395,0.000120,0.0020,0.0096,0.0098,-1.0163,0.0630,1.0182,-0.1072,0.0286,0.1109,1.1195
115775,0.000810,0.000120,0.0017,0.0113,0.0114,-1.0192,0.0661,1.0213,-0.1040,0.0266,0.1074,1.1296
116029,0.001897,0.000120,0.0008,0.0173,0.0173,-1.0309,0.0678,1.0331,-0.1007,0.0219,0.1031,1.1413
116291,0.003016,0.000120,0.0042,0.0158,0.0164,-1.0425,0.0641,1.0445,-0.1092,0.0275,0.1126,1.1524
116563,0.001552,0.000120,-0.0001,0.0227,0.0227,-1.0398,0.0631,1.0417,-0.0996,0.0298,0.1039,1.1173
116820,0.000372,0.000120,0.0007,0.0115,0.0115,-1.0167,0.0589,1.0184,-0.1123,0.0314,0.1166,1.1162
117082,0.000146,0.000120,0.0001,0.0081,0.0081,-1.0102,0.0576,1.0119,-0.1062,0.0233,0.1087,1.1116
117345,0.000175,0.000120,0.0018,0.0083,0.0085,-1.0103,0.0601,1.0121,-0.1061,0.0244,0.1089,1.1127
117602,0.000179,0.000120,-0.0013,0.0078,0.0079,-1.0127,0.0592,1.0144,-0.1074,0.0249,0.1102,1.1130
117859,0.001934,0.000120,-0.0024,0.0361,0.0362,-1.0172,0.0577,1.0189,-0.1060,0.0471,0.1159,1.1246
118122,0.002059,0.000120,0.0052,0.0378,0.0381,-1.0248,0.0634,1.0268,-0.1072,0.0309,0.1116,1.1242
118387,0.000238,0.000120,0.0021,0.0094,0.0096,-1.0160,0.0596,1.0178,-0.1091,0.0248,0.1119,1.1132
118652,0.001865,0.000120,0.0025,0.0404,0.0405,-1.0152,0.0586,1.0169,-0.1104,0.0309,0.1147,1.1138
118915,0.000448,0.000120,0.0031,0.0103,0.0108,-1.0229,0.0594,1.0246,-0.1092,0.0282,0.1128,1.1169
119170,0.000281,0.000120,-0.0000,0.0059,0.0059,-1.0232,0.0563,1.0248,-0.1106,0.0266,0.1137,1.1115
119434,0.000141,0.000120,-0.0010,0.0053,0.0054,-1.0197,0.0553,1.0212,-0.1066,0.0268,0.1099,1.1087
119702,0.000449,0.000120,0.0003,0.0091,0.0091,-1.0186,0.0606,1.0204,-0.1061,0.0251,0.1090,1.1219
119966,0.000321,0.000120,0.0029,0.0077,0.0083,-1.0193,0.0573,1.0209,-0.1081,0.0258,0.1111,1.1174
120231,0.000526,0.000120,-0.0001,0.0086,0.0086,-1.0217,0.0610,1.0235,-0.1070,0.0237,0.1096,1.1224
120500,0.000680,0.000120,0.0024,0.0105,0.0108,-1.0289,0.0635,1.0308,-0.1113,0.0252,0.1141,1.1162
120765,0.000461,0.000120,0.0024,0.0070,0.0074,-1.0282,0.0585,1.0298,-0.1071,0.0255,0.1101,1.1130
121033,0.000962,0.000120,0.0003,0.0086,0.0086,-1.0289,0.0634,1.0309,-0.1095,0.0243,0.1122,1.1283
121301,0.000499,0.000120,0.0027,0.0089,0.0093,-1.0266,0.0604,1.0284,-0.1070,0.0237,0.1096,1.1153
121564,0.000478,0.000120,0.0024,0.0061,0.0066,-1.0251,0.0603,1.0268,-0.1080,0.0269,0.1113,1.1187
121820,0.000670,0.000120,0.0020,0.0076,0.0078,-1.0284,0.0594,1.0301,-0.1096,0.0252,0.1124,1.1212
122082,0.001082,0.000120,0.0002,0.0077,0.0077,-1.0294,0.0615,1.0313,-0.1076,0.0242,0.1103,1.1322
122347,0.000251,0.000120,0.0025,0.0055,0.0060,-1.0219,0.0577,1.0236,-0.1089,0.0265,0.1121,1.1119
122613,0.000146,0.000120,0.0014,0.0051,0.0053,-1.0150,0.0587,1.0167,-0.1065,0.0247,0.1094,1.1123
122899,0.000571,0.000120,0.0007,0.0077,0.0078,-1.0199,0.0585,1.0216,-0.1065,0.0252,0.1094,1.1265
123174,0.000229,0.000120,0.0015,0.0056,0.0058,-1.0237,0.0571,1.0253,-0.1096,0.0277,0.1130,1.1067
123437,0.000177,0.000120,0.0016,0.0067,0.0069,-1.0182,0.0602,1.0200,-0.1073,0.0271,0.1107,1.1107
123703,0.000164,0.000120,0.0015,0.0050,0.0053,-1.0180,0.0566,1.0196,-0.1077,0.0266,0.1109,1.1121
123970,0.000148,0.000120,0.0004,0.0058,0.0058,-1.0172,0.0583,1.0188,-0.1069,0.0256,0.1099,1.1110
124233,0.000240,0.000120,0.0016,0.0059,0.0061,-1.0204,0.0598,1.0221,-0.1083,0.0262,0.1115,1.1127
124495,0.000208,0.000120,0.0016,0.0057,0.0060,-1.0228,0.0564,1.0244,-0.1103,0.0271,0.1136,1.1063
124750,0.000693,0.000120,0.0027,0.0065,0.0070,-1.0317,0.0607,1.0335,-0.1080,0.0246,0.1108,1.1168
125010,0.000294,0.000120,0.0036,0.0067,0.0076,-1.0199,0.0596,1.0217,-0.1038,0.0262,0.1071,1.1156
125283,0.000185,0.000120,0.0020,0.0079,0.0081,-1.0172,0.0611,1.0190,-0.1032,0.0254,0.1062,1.1103
125552,0.000211,0.000120,0.0031,0.0059,0.0066,-1.0169,0.0589,1.0186,-0.1057,0.0269,0.1091,1.1147
125810,0.000263,0.000120,0.0024,0.0065,0.0069,-1.0159,0.0609,1.0177,-0.1035,0.0252,0.1066,1.1165
126073,0.000211,0.000120,0.0022,0.0066,0.0069,-1.0181,0.0584,1.0198,-0.1071,0.0233,0.1096,1.1128
126337,0.000243,0.000120,0.0026,0.0070,0.0074,-1.0215,0.0577,1.0232,-0.1081,0.0254,0.1110,1.1112
126611,0.000288,0.000120,0.0016,0.0067,0.0069,-1.0152,0.0604,1.0170,-0.1070,0.0241,0.1097,1.1180
126873,0.000334,0.000120,0.0012,0.0068,0.0070,-1.0180,0.0601,1.0198,-0.1054,0.0237,0.1080,1.1186
127131,0.000308,0.000120,0.0028,0.0066,0.0071,-1.0220,0.0585,1.0236,-0.1057,0.0243,0.1085,1.1145
127394,0.000386,0.000120,0.0024,0.0058,0.0063,-1.0245,0.0596,1.0262,-0.1071,0.0261,0.1102,1.1156
127656,0.000362,0.000120,0.0026,0.0060,0.0065,-1.0241,0.0600,1.0258,-0.1085,0.0244,0.1112,1.1140
127921,0.000264,0.000120,0.0019,0.0073,0.0075,-1.0204,0.0617,1.0223,-0.1087,0.0250,0.1115,1.1119
128183,0.000833,0.000120,0.0005,0.0099,0.0099,-1.0286,0.0638,1.0306,-0.1074,0.0244,0.1101,1.1242
128439,0.000150,0.000120,0.0015,0.0048,0.0050,-1.0210,0.0568,1.0226,-0.1112,0.0277,0.1146,1.1033
129241,0.000529,0.000120,0.0016,0.0078,0.0079,-1.0218,0.0627,1.0237,-0.1044,0.0251,0.1074,1.1213
129502,0.000373,0.000120,0.0026,0.0067,0.0072,-1.0203,0.0604,1.0221,-0.1044,0.0259,0.1076,1.1171
129764,0.000185,0.000120,0.0030,0.0059,0.0066,-1.0171,0.0605,1.0189,-0.1054,0.0253,0.1084,1.1091
130024,0.000226,0.000120,0.0029,0.0066,0.0072,-1.0151,0.0609,1.0170,-0.1042,0.0256,0.1073,1.1124
130283,0.000308,0.000120,0.0018,0.0067,0.0069,-1.0141,0.0607,1.0160,-0.1038,0.0243,0.1066,1.1168
130571,0.000234,0.000120,0.0024,0.0066,0.0070,-1.0197,0.0587,1.0214,-0.1066,0.0249,0.1095,1.1106
130834,0.000188,0.000120,0.0019,0.0060,0.0062,-1.0123,0.0595,1.0140,-0.1044,0.0250,0.1073,1.1119
131093,0.000258,0.000120,0.0020,0.0063,0.0066,-1.0107,0.0619,1.0126,-0.1044,0.0249,0.1073,1.1147
131362,0.000293,0.000120,0.0029,0.0065,0.0071,-1.0187,0.0613,1.0205,-0.1054,0.0246,0.1082,1.1136
131624,0.000194,0.000120,0.0022,0.0067,0.0070,-1.0127,0.0600,1.0144,-0.1048,0.0265,0.1081,1.1124
131882,0.000285,0.000120,0.0020,0.0068,0.0071,-1.0135,0.0611,1.0154,-0.1041,0.0248,0.1070,1.1158
132153,0.000250,0.000120,0.0032,0.0067,0.0075,-1.0203,0.0605,1.0221,-0.1057,0.0252,0.1087,1.1097
132419,0.000331,0.000120,0.0029,0.0064,0.0070,-1.0227,0.0615,1.0246,-0.1088,0.0258,0.1118,1.1108
132685,0.000299,0.000120,0.0024,0.0065,0.0069,-1.0199,0.0588,1.0216,-0.1081,0.0247,0.1109,1.1138
132951,0.000205,0.000120,0.0022,0.0058,0.0063,-1.0167,0.0608,1.0185,-0.1075,0.0257,0.1105,1.1104
133213,0.000259,0.000120,0.0020,0.0063,0.0066,-1.0120,0.0603,1.0137,-0.1053,0.0237,0.1079,1.1141
133477,0.000174,0.000120,0.0016,0.0069,0.0071,-1.0085,0.0614,1.0104,-0.1027,0.0257,0.1059,1.1111
133743,0.000280,0.000120,0.0028,0.0065,0.0071,-1.0174,0.0623,1.0193,-0.1052,0.0259,0.1084,1.1137
134008,0.000364,0.000120,0.0032,0.0068,0.0075,-1.0228,0.0603,1.0246,-0.1070,0.0258,0.1101,1.1136
134275,0.000354,0.000120,0.0018,0.0072,0.0075,-1.0215,0.0624,1.0234,-0.1080,0.0260,0.1111,1.1137
134530,0.000291,0.000120,0.0012,0.0079,0.0080,-1.0170,0.0605,1.0187,-0.1067,0.0246,0.1095,1.1152
134792,0.000319,0.000120,0.0005,0.0071,0.0071,-1.0149,0.0610,1.0167,-0.1047,0.0256,0.1078,1.1177
135053,0.000162,0.000120,0.0009,0.0064,0.0065,-1.0152,0.0591,1.0169,-0.1056,0.0274,0.1091,1.1109
199432,0.001255,0.001047,0.0018,0.0115,0.0117,-1.0581,0.0653,1.0601,-0.1060,0.0181,0.1076,1.1589
262390,0.001262,0.001047,0.0024,0.0171,0.0173,-1.0638,0.0645,1.0658,-0.1064,0.0198,0.1083,1.1566
262900,0.001407,0.001047,0.0035,0.0376,0.0378,-1.0529,0.0620,1.0548,-0.1028,0.0272,0.1063,1.1561
263160,0.007367,0.001047,-0.0028,0.0517,0.0518,-1.0376,0.0666,1.0397,-0.1091,0.0859,0.1389,1.2066
283364,2.766214,0.001047,-0.0422,0.4163,0.4185,-1.0003,0.4254,1.0870,-0.1970,0.7479,0.7734,3.1241
288545,0.001284,0.001047,-0.0005,0.0130,0.0130,-1.0137,0.0535,1.0152,-0.1070,0.0188,0.1087,1.0966
293001,0.086955,0.001047,0.0235,0.1955,0.1969,-1.0335,0.1045,1.0388,-0.0971,0.1113,0.1477,1.4333
293262,0.044269,0.001047,-0.0041,0.1576,0.1577,-1.0324,0.0975,1.0370,-0.1046,0.0946,0.1410,1.3236
293533,0.001263,0.001047,0.0011,0.0403,0.0403,-1.0406,0.0618,1.0424,-0.1090,0.0434,0.1173,1.1319
301680,0.008591,0.001047,0.0028,0.0843,0.0844,-1.0343,0.0662,1.0364,-0.1021,0.0827,0.1314,1.1654
301938,0.001377,0.001047,0.0159,0.0428,0.0457,-1.0314,0.0591,1.0331,-0.1122,0.0271,0.1154,1.1294
303740,0.004394,0.001047,-0.0059,0.0579,0.0582,-1.0283,0.0633,1.0303,-0.1059,0.0757,0.1302,1.1428
304000,0.001701,0.001047,-0.0021,0.0413,0.0414,-1.0384,0.0616,1.0402,-0.1067,0.0512,0.1183,1.1545
304260,0.003634,0.001047,-0.0086,0.0522,0.0529,-1.0428,0.0583,1.0444,-0.1103,0.0714,0.1314,1.1460
306051,0.001695,0.001047,0.0005,0.0322,0.0322,-1.0083,0.0615,1.0102,-0.0949,0.0280,0.0989,1.1042
306310,0.005966,0.001047,0.0049,0.0818,0.0820,-1.0182,0.0623,1.0201,-0.1071,0.0362,0.1131,1.1407
306586,0.005414,0.001047,-0.0247,0.0674,0.0718,-1.0242,0.0610,1.0260,-0.0903,0.0684,0.1132,1.1407
306841,0.016388,0.001047,0.0163,0.1200,0.1212,-1.0254,0.0699,1.0278,-0.1110,0.0757,0.1343,1.1768
307101,0.082640,0.001047,-0.0102,0.1943,0.1945,-1.0623,0.1127,1.0683,-0.1308,0.1689,0.2136,1.3706
307991,0.001276,0.001047,-0.0107,0.0266,0.0287,-1.0073,0.0650,1.0094,-0.0971,0.0351,0.1033,1.1273
308502,0.001933,0.001047,-0.0126,0.0244,0.0274,-1.0074,0.0609,1.0092,-0.0908,0.0384,0.0986,1.0996
308766,0.001479,0.001047,-0.0098,0.0288,0.0304,-1.0062,0.0615,1.0080,-0.0938,0.0361,0.1005,1.1244
309020,0.001509,0.001047,-0.0059,0.0265,0.0272,-1.0111,0.0550,1.0126,-0.0955,0.0318,0.1006,1.1003
309280,0.001735,0.001047,-0.0093,0.0241,0.0259,-1.0076,0.0547,1.0091,-0.0919,0.0358,0.0986,1.1026
309547,0.001476,0.001047,-0.0090,0.0261,0.0276,-1.0050,0.0637,1.0070,-0.0901,0.0332,0.0961,1.1345
309819,0.001680,0.001047,-0.0101,0.0295,0.0312,-1.0054,0.0623,1.0073,-0.0894,0.0335,0.0955,1.1185
310085,0.001525,0.001047,-0.0107,0.0278,0.0298,-1.0069,0.0588,1.0086,-0.0901,0.0345,0.0965,1.1205
310353,0.001896,0.001047,-0.0108,0.0287,0.0306,-1.0057,0.0622,1.0076,-0.0859,0.0350,0.0928,1.1116
310610,0.002210,0.001047,-0.0104,0.0305,0.0322,-1.0019,0.0611,1.0037,-0.0867,0.0312,0.0922,1.1082
310872,0.002205,0.001047,-0.0129,0.0282,0.0310,-0.9992,0.0594,1.0009,-0.0853,0.0340,0.0918,1.1239
311133,0.001220,0.001047,-0.0066,0.0273,0.0281,-1.0146,0.0600,1.0163,-0.0931,0.0329,0.0987,1.1068
311654,0.001833,0.001047,-0.0055,0.0282,0.0287,-1.0138,0.0666,1.0160,-0.0915,0.0394,0.0996,1.1700
311913,0.001204,0.001047,0.0023,0.0282,0.0283,-1.0139,0.0592,1.0156,-0.1014,0.0413,0.1094,1.1114
312171,0.001213,0.001047,-0.0013,0.0291,0.0291,-1.0104,0.0629,1.0123,-0.0944,0.0380,0.1018,1.1410
312433,0.001873,0.001047,-0.0027,0.0294,0.0296,-1.0059,0.0612,1.0078,-0.0884,0.0363,0.0956,1.1064
316099,0.001339,0.001047,0.0113,0.0287,0.0309,-1.0105,0.0567,1.0121,-0.1151,0.0343,0.1201,1.1138
322806,0.001484,0.001047,-0.0080,0.0306,0.0316,-1.0028,0.0622,1.0047,-0.1012,0.0379,0.1081,1.1295
323063,0.001347,0.001047,-0.0093,0.0275,0.0290,-1.0046,0.0593,1.0063,-0.0976,0.0381,0.1048,1.1287
323326,0.001414,0.001047,-0.0126,0.0266,0.0295,-1.0081,0.0590,1.0099,-0.0963,0.0359,0.1028,1.1096
324095,0.001631,0.001047,-0.0134,0.0292,0.0321,-1.0029,0.0612,1.0047,-0.0967,0.0375,0.1037,1.1209
324355,0.001545,0.001047,-0.0130,0.0267,0.0297,-1.0047,0.0653,1.0069,-0.0922,0.0389,0.1000,1.1207
324620,0.002660,0.001047,-0.0150,0.0252,0.0293,-1.0033,0.0578,1.0050,-0.0850,0.0312,0.0905,1.0894
324882,0.002013,0.001047,-0.0132,0.0244,0.0277,-1.0037,0.0584,1.0054,-0.0875,0.0308,0.0928,1.1024
325907,0.001317,0.001047,-0.0052,0.0289,0.0293,-1.0094,0.0568,1.0110,-0.0944,0.0358,0.1009,1.1107
326164,0.001434,0.001047,-0.0103,0.0255,0.0275,-1.0092,0.0587,1.0109,-0.0874,0.0315,0.0929,1.1115
326434,0.001855,0.001047,-0.0097,0.0260,0.0278,-1.0084,0.0599,1.0102,-0.0873,0.0314,0.0928,1.0978
326691,0.001695,0.001047,-0.0099,0.0244,0.0263,-1.0029,0.0621,1.0048,-0.0870,0.0322,0.0928,1.1489
327213,0.001872,0.001047,-0.0093,0.0249,0.0266,-1.0062,0.0605,1.0080,-0.0884,0.0358,0.0953,1.0999
328613,0.001284,0.001047,-0.0114,0.0247,0.0272,-1.0097,0.0641,1.0117,-0.0837,0.0307,0.0892,1.1241
329130,0.001532,0.001047,-0.0087,0.0256,0.0270,-1.0108,0.0616,1.0127,-0.0905,0.0380,0.0982,1.0994
329644,0.001428,0.001047,-0.0025,0.0317,0.0318,-1.0049,0.0599,1.0067,-0.0903,0.0379,0.0980,1.1302
329911,0.001596,0.001047,-0.0065,0.0293,0.0301,-1.0062,0.0613,1.0081,-0.0851,0.0323,0.0910,1.1140
330176,0.002201,0.001047,-0.0136,0.0273,0.0305,-1.0039,0.0562,1.0054,-0.0779,0.0333,0.0847,1.1108
330433,0.001358,0.001047,-0.0107,0.0289,0.0308,-1.0217,0.0715,1.0242,-0.0847,0.0387,0.0931,1.1582
332724,0.001597,0.001047,-0.0080,0.0282,0.0293,-1.0024,0.0640,1.0044,-0.0870,0.0335,0.0932,1.1401
332983,0.001272,0.001047,-0.0062,0.0296,0.0302,-1.0126,0.0622,1.0145,-0.0824,0.0335,0.0890,1.1418
337914,0.001186,0.001047,0.0072,0.0276,0.0286,-1.0227,0.0672,1.0249,-0.1063,0.0423,0.1145,1.1685
340584,0.001156,0.001047,0.0147,0.0248,0.0288,-1.0389,0.0622,1.0408,-0.1221,0.0350,0.1270,1.1638
341354,0.001201,0.001047,0.0117,0.0267,0.0292,-1.0412,0.0658,1.0432,-0.1176,0.0417,0.1247,1.1642
341871,0.003495,0.001047,0.0148,0.0251,0.0292,-1.0526,0.0662,1.0547,-0.1254,0.0329,0.1297,1.1991
343152,0.001172,0.001047,0.0133,0.0251,0.0284,-1.0361,0.0648,1.0381,-0.1288,0.0338,0.1332,1.1574
343416,0.002658,0.001047,0.0165,0.0224,0.0278,-1.0465,0.0697,1.0488,-0.1329,0.0306,0.1364,1.1837
343673,0.001872,0.001047,0.0191,0.0231,0.0299,-1.0499,0.0635,1.0518,-0.1317,0.0317,0.1354,1.1632
343931,0.002110,0.001047,0.0174,0.0253,0.0307,-1.0485,0.0594,1.0502,-0.1289,0.0321,0.1328,1.1744
345076,0.001182,0.001047,0.0100,0.0214,0.0236,-1.0328,0.0624,1.0347,-0.1263,0.0332,0.1306,1.1674
345843,0.001250,0.001047,0.0133,0.0216,0.0254,-1.0395,0.0601,1.0413,-0.1277,0.0394,0.1337,1.1604
346880,0.002216,0.001047,0.0200,0.0313,0.0371,-1.0477,0.0587,1.0494,-0.1364,0.0309,0.1399,1.1635
347141,0.003076,0.001047,0.0298,0.0287,0.0414,-1.0475,0.0613,1.0493,-0.1439,0.0276,0.1465,1.1665
347403,0.002165,0.001047,0.0239,0.0360,0.0432,-1.0411,0.0629,1.0430,-0.1312,0.0269,0.1340,1.1684
347665,0.001744,0.001047,0.0121,0.0438,0.0454,-1.0367,0.0626,1.0386,-0.1282,0.0415,0.1348,1.1492
348682,0.002488,0.001047,0.0132,0.0426,0.0446,-1.0418,0.0680,1.0440,-0.1358,0.0391,0.1414,1.1630
349201,0.001518,0.001047,-0.0023,0.0441,0.0441,-1.0140,0.0630,1.0160,-0.1096,0.0453,0.1186,1.1531
349460,0.001154,0.001047,-0.0144,0.0342,0.0371,-1.0109,0.0625,1.0129,-0.1056,0.0410,0.1133,1.1489
350485,0.002183,0.001047,-0.0210,0.0407,0.0458,-1.0109,0.0675,1.0131,-0.0974,0.0476,0.1084,1.1647
350743,0.001417,0.001047,-0.0214,0.0318,0.0383,-1.0055,0.0577,1.0072,-0.0954,0.0363,0.1021,1.1341
351001,0.002834,0.001047,-0.0303,0.0321,0.0441,-0.9981,0.0577,0.9998,-0.0782,0.0349,0.0857,1.1258
351266,0.001229,0.001047,-0.0123,0.0370,0.0390,-1.0189,0.0635,1.0209,-0.1145,0.0391,0.1210,1.1584
351524,0.001467,0.001047,-0.0192,0.0330,0.0382,-1.0070,0.0570,1.0086,-0.0940,0.0336,0.0998,1.1153
351781,0.002314,0.001047,-0.0234,0.0327,0.0402,-0.9998,0.0607,1.0017,-0.0920,0.0489,0.1042,1.1126
352043,0.001750,0.001047,-0.0258,0.0343,0.0429,-1.0054,0.0652,1.0076,-0.0923,0.0369,0.0994,1.1266
352305,0.002609,0.001047,-0.0251,0.0384,0.0459,-0.9988,0.0620,1.0007,-0.0830,0.0402,0.0922,1.1255
352559,0.003694,0.001047,-0.0346,0.0285,0.0448,-0.9985,0.0576,1.0001,-0.0694,0.0299,0.0756,1.1109
352825,0.001698,0.001047,-0.0239,0.0322,0.0401,-1.0073,0.0592,1.0090,-0.0892,0.0294,0.0939,1.1154
353090,0.003459,0.001047,-0.0265,0.0323,0.0418,-0.9965,0.0585,0.9982,-0.0777,0.0285,0.0828,1.0971
353351,0.001305,0.001047,-0.0179,0.0362,0.0404,-1.0092,0.0601,1.0110,-0.0927,0.0337,0.0987,1.1353
353622,0.001693,0.001047,-0.0190,0.0307,0.0361,-1.0015,0.0605,1.0033,-0.0896,0.0310,0.0949,1.1215
353885,0.004920,0.001047,-0.0215,0.0372,0.0430,-0.9876,0.0569,0.9892,-0.0650,0.0323,0.0726,1.0977
354139,0.002774,0.001047,-0.0242,0.0297,0.0383,-0.9977,0.0585,0.9994,-0.0806,0.0262,0.0847,1.1060
354408,0.004735,0.001047,-0.0282,0.0319,0.0426,-0.9914,0.0567,0.9930,-0.0681,0.0383,0.0781,1.0905
354673,0.003078,0.001047,-0.0204,0.0356,0.0410,-1.0006,0.0526,1.0020,-0.0874,0.0323,0.0932,1.0871
354931,0.001550,0.001047,-0.0075,0.0388,0.0395,-1.0094,0.0612,1.0113,-0.0874,0.0338,0.0937,1.1114
355196,0.001807,0.001047,-0.0033,0.0439,0.0440,-1.0038,0.0600,1.0056,-0.0932,0.0341,0.0993,1.1158
355471,0.003362,0.001047,-0.0086,0.0416,0.0425,-0.9919,0.0579,0.9936,-0.0742,0.0373,0.0830,1.1142
355733,0.001841,0.001047,-0.0154,0.0325,0.0360,-0.9997,0.0622,1.0017,-0.0860,0.0318,0.0917,1.1259
355999,0.003005,0.001047,-0.0158,0.0349,0.0383,-0.9941,0.0567,0.9957,-0.0728,0.0376,0.0819,1.1196
356265,0.001421,0.001047,-0.0053,0.0381,0.0385,-1.0068,0.0578,1.0084,-0.0919,0.0457,0.1026,1.1319
356530,0.001228,0.001047,0.0052,0.0386,0.0390,-1.0124,0.0587,1.0141,-0.0965,0.0480,0.1078,1.1229
357670,0.001159,0.001047,0.0109,0.0298,0.0318,-1.0034,0.0589,1.0051,-0.0968,0.0408,0.1051,1.1311
358185,0.001520,0.001047,0.0121,0.0297,0.0321,-1.0113,0.0619,1.0132,-0.1174,0.0462,0.1261,1.1646
358950,0.001613,0.001047,0.0230,0.0217,0.0316,-1.0185,0.0605,1.0203,-0.1400,0.0300,0.1431,1.1437
359958,0.001792,0.001047,0.0243,0.0240,0.0342,-1.0311,0.0622,1.0330,-0.1418,0.0292,0.1448,1.1509
360212,0.001639,0.001047,0.0211,0.0227,0.0310,-1.0284,0.0583,1.0301,-0.1442,0.0233,0.1460,1.1351
364660,0.001244,0.001047,-0.0020,0.0219,0.0220,-1.0190,0.0559,1.0206,-0.0835,0.0353,0.0907,1.1651
365176,0.001575,0.001047,0.0005,0.0177,0.0177,-1.0093,0.0511,1.0106,-0.0822,0.0280,0.0868,1.1054
365440,0.001179,0.001047,-0.0048,0.0177,0.0183,-1.0102,0.0550,1.0117,-0.0846,0.0394,0.0933,1.1142
365699,0.002127,0.001047,-0.0068,0.0215,0.0226,-1.0035,0.0575,1.0052,-0.0797,0.0293,0.0849,1.1011
365950,0.002594,0.001047,-0.0083,0.0133,0.0156,-1.0054,0.0609,1.0072,-0.0658,0.0348,0.0745,1.1094
