timestamp_ms,ax,ay,az,gx,gy,gz 
130422,-0.0002,-1.0632,-0.1411,0.2290,-2.6260,-0.9466
130432,-0.0051,-0.9424,-0.0928,0.3511,-2.5649,-0.4122
130442,0.0037,-0.9844,-0.0725,0.1069,-2.5496,-1.0840
130452,0.0122,-1.0999,-0.1245,0.0611,-2.4885,-0.5038
130462,-0.0027,-1.0361,-0.1372,0.2290,-2.5191,-0.9313
130472,-0.0037,-0.9312,-0.0845,0.1985,-2.5802,-0.4733
130482,0.0063,-1.0149,-0.0808,0.0763,-2.5496,-1.0687
130492,0.0085,-1.1023,-0.1350,0.1679,-2.5954,-0.6412
130502,-0.0046,-1.0022,-0.1221,0.2595,-2.5496,-0.6107
130512,-0.0007,-0.9343,-0.0808,0.1527,-2.5344,-0.7634
130522,0.0088,-1.0452,-0.0930,0.0763,-2.5344,-0.7939
130532,0.0056,-1.0930,-0.1472,0.3511,-2.5802,-1.0687
130542,-0.0076,-0.9756,-0.1094,0.3206,-2.5954,-0.3664
130552,0.0005,-0.9490,-0.0745,0.1832,-2.6260,-1.0534
130577,-0.0051,-1.0105,-0.1257,0.4427,-2.5191,-0.7328
130582,-0.0063,-0.9512,-0.0964,0.3664,-2.5344,-0.3817
130592,0.0022,-0.9758,-0.0725,0.1679,-2.5954,-1.0992
130602,0.0066,-1.0942,-0.1252,0.0763,-2.6107,-0.6565
130612,0.0017,-1.0513,-0.1406,0.2290,-2.6412,-0.9618
130622,-0.0029,-0.9333,-0.0876,0.3206,-2.6107,-0.4122
130632,0.0073,-1.0049,-0.0754,0.1832,-2.5802,-1.0382
130642,0.0105,-1.1023,-0.1289,0.1985,-2.4275,-0.5802
130652,-0.0046,-0.9512,-0.0977,0.2901,-2.6412,-0.3817
130662,0.0012,-0.9702,-0.0708,0.1527,-2.6260,-1.1145
130672,0.0093,-1.0916,-0.1169,0.1069,-2.6107,-0.5802
130682,-0.0012,-1.0515,-0.1384,0.2901,-2.5649,-0.9466
130692,-0.0034,-0.9365,-0.0850,0.2901,-2.5191,-0.4733
130702,0.0068,-0.9961,-0.0781,0.1374,-2.5344,-1.0992
130712,0.0100,-1.1045,-0.1277,0.1221,-2.6107,-0.5954
130722,-0.0039,-1.0244,-0.1252,0.1985,-2.5191,-0.9924
130732,-0.0020,-0.9331,-0.0789,0.1985,-2.5344,-0.4885
130742,0.0078,-1.0276,-0.0881,0.1527,-2.5649,-1.0992
130752,0.0129,-1.0994,-0.1421,0.2137,-2.5802,-0.6260
130762,-0.0073,-0.9915,-0.1174,0.3206,-2.6107,-1.0840
130772,0.0005,-0.9417,-0.0750,0.1527,-2.6260,-0.4427
130782,0.0059,-1.0598,-0.0999,0.0916,-2.6107,-1.1908
130792,0.0061,-1.0862,-0.1431,0.2137,-2.5344,-0.4733
130802,-0.0063,-0.9592,-0.1021,0.3206,-2.5191,-0.7939
130812,0.0020,-0.9590,-0.0701,0.1679,-2.5802,-0.7481
130841,-0.0034,-0.9382,-0.0930,0.2901,-2.5496,-0.9618
130843,-0.0034,-0.9382,-0.0930,0.2901,-2.5496,-0.9618
130852,0.0056,-0.9915,-0.0750,0.1221,-2.5038,-0.5954
130862,0.0078,-1.0986,-0.1243,0.1527,-2.5649,-0.9924
130872,-0.0032,-1.0308,-0.1328,0.3511,-2.5496,-0.3511
130882,-0.0034,-0.9304,-0.0876,0.3053,-2.5802,-1.0382
130892,0.0071,-1.0234,-0.0830,0.2443,-2.5802,-0.5802
130902,0.0073,-1.1052,-0.1370,0.2595,-2.5649,-0.8092
130912,-0.0056,-1.0005,-0.1194,0.3511,-2.5496,-0.8855
130922,0.0005,-0.9373,-0.0759,0.2595,-2.6107,-0.4427
130932,0.0134,-1.0508,-0.0957,0.1221,-2.6107,-1.0534
130942,0.0063,-1.0964,-0.1414,0.2901,-2.6412,-0.3511
130952,-0.0073,-0.9731,-0.1089,0.3511,-2.5802,-0.6565
130962,0.0010,-0.9524,-0.0742,0.2290,-2.5649,-0.9924
130972,0.0120,-1.1069,-0.1311,0.2748,-2.5802,-0.5802
130982,-0.0039,-1.0127,-0.1230,0.3664,-2.5954,-1.1603
130992,-0.0007,-0.9365,-0.0769,0.2901,-2.6260,-0.7786
131002,0.0098,-1.0393,-0.0906,0.1374,-2.5496,-0.6260
131012,0.0095,-1.1011,-0.1475,0.2290,-2.5344,-1.0076
131022,-0.0054,-0.9849,-0.1167,0.3817,-2.5496,-0.7176
131032,0.0027,-0.9443,-0.0686,0.2290,-2.5038,-0.4733
131042,0.0081,-1.0625,-0.0945,0.0458,-2.5649,-1.1450
131052,0.0034,-1.0876,-0.1445,0.2137,-2.5344,-0.9160
131062,-0.0085,-0.9609,-0.1023,0.2595,-2.5649,-0.3053
131072,0.0005,-0.9639,-0.0732,0.1374,-2.5649,-0.9160
131105,-0.0056,-0.9373,-0.0789,0.2443,-2.5344,-1.1145
131112,0.0017,-0.9866,-0.0747,0.1527,-2.5649,-1.0687
131122,0.0117,-1.1057,-0.1191,0.0916,-2.5344,-0.5191
131132,-0.0046,-1.0359,-0.1338,0.3206,-2.4885,-0.8702
131142,-0.0039,-0.9312,-0.0867,0.3053,-2.4885,-0.7939
131152,0.0081,-1.0154,-0.0847,0.1069,-2.5191,-0.4885
131162,0.0103,-1.1052,-0.1360,0.2290,-2.4580,-1.1603
131172,-0.0046,-1.0088,-0.1243,0.2748,-2.5496,-0.6718
131182,0.0002,-0.9360,-0.0830,0.2748,-2.5802,-0.4580
131192,0.0085,-1.0454,-0.0935,0.1221,-2.6107,-1.1450
131202,0.0061,-1.0957,-0.1423,0.2443,-2.6260,-0.8244
131212,-0.0054,-0.9812,-0.1072,0.3206,-2.5954,-0.4122
131222,0.0022,-0.9485,-0.0715,0.1527,-2.6412,-1.1756
131232,0.0125,-1.0715,-0.1028,0.0458,-2.6260,-1.1603
131242,0.0051,-1.0859,-0.1460,0.2137,-2.5802,-0.4885
131252,-0.0051,-0.9617,-0.0972,0.2748,-2.5344,-0.6107
131262,0.0022,-0.9644,-0.0713,0.1069,-2.5191,-1.3130
131272,0.0100,-1.0891,-0.1099,0.1374,-2.5496,-0.7786
131282,0.0034,-1.0659,-0.1448,0.2443,-2.5649,-0.3053
131292,-0.0039,-0.9436,-0.0969,0.3053,-2.5802,-0.9924
131302,0.0120,-1.0554,-0.0981,0.0458,-2.5496,-0.7786
131312,0.0054,-1.0933,-0.1460,0.1985,-2.5954,-0.5496
131322,-0.0076,-0.9741,-0.1074,0.2748,-2.5496,-1.0076
131332,0.0037,-0.9512,-0.0732,0.1679,-2.5954,-0.9618
131342,0.0115,-1.0786,-0.1055,0.1221,-2.5802,-0.4885
131369,-0.0005,-0.9304,-0.0779,0.2748,-2.5496,-0.7481
131372,0.0027,-0.9739,-0.0703,0.2137,-2.5496,-0.4427
131382,0.0095,-1.0933,-0.1167,0.1985,-2.6107,-0.7481
131392,-0.0015,-1.0549,-0.1433,0.3359,-2.5191,-0.9771
131402,-0.0034,-0.9412,-0.0898,0.3206,-2.5954,-0.5344
131412,0.0093,-0.9966,-0.0735,0.2748,-2.5496,-0.5954
131427,0.0039,-1.0859,-0.1426,0.3053,-2.5802,-0.8702
131432,-0.0078,-1.0276,-0.1318,0.3206,-2.5802,-0.4733
131442,-0.0059,-0.9336,-0.0825,0.2748,-2.5802,-0.5954
131452,0.0098,-1.0176,-0.0840,0.1527,-2.5649,-1.3588
131462,0.0151,-1.1038,-0.1377,0.1374,-2.5802,-0.4275
131472,-0.0059,-1.0056,-0.1201,0.2748,-2.5191,-0.7023
131482,-0.0024,-0.9353,-0.0764,0.1679,-2.5038,-1.3740
131492,0.0090,-1.0457,-0.0942,0.0916,-2.5649,-0.3359
131502,0.0068,-1.0962,-0.1421,0.1679,-2.5496,-0.7786
131512,-0.0085,-0.9761,-0.1123,0.2595,-2.5496,-1.0534
131522,0.0007,-0.9458,-0.0737,0.0763,-2.5649,-0.4885
131532,0.0078,-1.0713,-0.1047,0.0000,-2.5344,-1.0229
131542,0.0059,-1.0774,-0.1465,0.2137,-2.5649,-0.7328
131552,-0.0059,-0.9541,-0.1013,0.2748,-2.5649,-0.4275
131562,0.0029,-0.9690,-0.0742,0.0916,-2.5649,-1.1450
131572,0.0127,-1.0959,-0.1116,0.0611,-2.5496,-0.3817
131582,0.0005,-1.0544,-0.1433,0.2443,-2.5344,-0.9160
131592,-0.0054,-0.9351,-0.0906,0.2595,-2.5496,-0.7481
131602,0.0056,-0.9958,-0.0784,0.0763,-2.5649,-0.7328
131631,-0.0066,-0.9329,-0.0823,0.2443,-2.5038,-1.0534
131633,-0.0017,-0.9624,-0.0754,0.1679,-2.5649,-0.7786
131642,0.0085,-1.0867,-0.1162,0.1069,-2.6412,-0.7481
131652,0.0017,-1.0640,-0.1438,0.2595,-2.5954,-0.9618
131662,-0.0042,-0.9426,-0.0901,0.2443,-2.5191,-0.3359
131672,0.0063,-0.9856,-0.0718,0.1069,-2.5496,-1.0076
131682,0.0122,-1.1003,-0.1204,0.0916,-2.5496,-0.3969
131692,-0.0012,-1.0374,-0.1335,0.1985,-2.5802,-0.8702
131702,-0.0066,-0.9329,-0.0857,0.2137,-2.5802,-0.5038
131712,0.0085,-1.0188,-0.0842,0.0916,-2.5802,-0.9924
131722,0.0117,-1.1077,-0.1343,0.1832,-2.6412,-0.6412
131732,-0.0063,-1.0083,-0.1228,0.2748,-2.5344,-0.7328
131742,-0.0024,-0.9373,-0.0791,0.2748,-2.5496,-0.7786
131752,0.0107,-1.0488,-0.0959,0.1527,-2.6107,-0.7939
131762,0.0073,-1.0942,-0.1445,0.1832,-2.5802,-0.7481
131772,-0.0049,-0.9731,-0.1104,0.2748,-2.6107,-0.7786
131782,0.0005,-0.9500,-0.0762,0.1527,-2.6412,-0.6718
131792,0.0117,-1.0757,-0.1050,0.0458,-2.6412,-1.0840
131802,0.0027,-1.0774,-0.1438,0.2443,-2.5954,-0.6412
131812,-0.0056,-0.9492,-0.0947,0.2748,-2.5649,-0.9313
131822,0.0044,-0.9741,-0.0718,0.0458,-2.6565,-0.8244
131832,0.0110,-1.0945,-0.1174,0.0458,-2.5649,-1.0840
131842,-0.0032,-1.0464,-0.1370,0.2290,-2.5802,-0.6565
131852,-0.0088,-0.9331,-0.0862,0.2748,-2.5649,-0.7328
131862,0.0044,-1.0051,-0.0806,0.1527,-2.4885,-1.0687
131893,0.0051,-0.9678,-0.0745,0.1221,-2.5191,-1.0992
131902,0.0112,-1.0366,-0.0874,0.0763,-2.5649,-1.1450
131912,0.0066,-1.1006,-0.1406,0.1832,-2.5496,-0.5191
131922,-0.0088,-0.9856,-0.1169,0.2443,-2.5649,-0.9924
131932,-0.0005,-0.9431,-0.0757,0.1527,-2.5802,-0.5954
131942,0.0100,-1.0623,-0.0974,0.0763,-2.5038,-1.0687
131952,0.0061,-1.0825,-0.1484,0.2137,-2.6565,-0.7786
131962,-0.0037,-0.9336,-0.0845,0.2137,-2.5802,-1.0534
131972,0.0117,-1.0281,-0.0852,0.1527,-2.5954,-0.7176
131982,0.0083,-1.1008,-0.1384,0.2290,-2.5802,-0.9771
131992,-0.0073,-0.9963,-0.1187,0.3511,-2.6260,-0.8244
132002,-0.0039,-0.9397,-0.0776,0.2901,-2.6565,-0.5954
132012,0.0103,-1.0566,-0.1006,0.1679,-2.6260,-0.9466
132022,0.0081,-1.0886,-0.1431,0.2443,-2.6412,-0.4733
132032,-0.0051,-0.9648,-0.1008,0.2595,-2.6260,-1.1450
132042,0.0000,-0.9568,-0.0752,0.1832,-2.5496,-0.4580
132052,0.0107,-1.0823,-0.1074,0.0458,-2.5649,-1.0840
132062,0.0017,-1.0706,-0.1433,0.1527,-2.5802,-0.4275
132072,-0.0056,-0.9443,-0.0974,0.2595,-2.6107,-0.9160
132082,0.0029,-0.9812,-0.0732,0.1069,-2.5496,-0.8550
132092,0.0127,-1.1008,-0.1218,0.1374,-2.5802,-0.7786
132102,-0.0010,-1.0422,-0.1355,0.3206,-2.5496,-0.8244
132112,-0.0059,-0.9329,-0.0886,0.3053,-2.5496,-0.4427
132122,0.0076,-1.0073,-0.0808,0.1527,-2.5038,-0.9924
132132,0.0095,-1.1021,-0.1299,0.1221,-2.5191,-0.3969
132170,0.0117,-1.0999,-0.1399,0.1985,-2.5496,-0.5496
132173,0.0117,-1.0999,-0.1399,0.1985,-2.5496,-0.5496
132182,-0.0073,-0.9854,-0.1108,0.3664,-2.5802,-1.1603
132192,0.0000,-0.9385,-0.0759,0.2595,-2.5802,-0.5954
132202,0.0071,-1.0630,-0.1025,0.1679,-2.5038,-0.9008
132212,0.0073,-1.0876,-0.1443,0.2137,-2.5191,-0.6565
132222,-0.0044,-0.9626,-0.1042,0.3053,-2.5649,-0.8702
132232,0.0015,-0.9585,-0.0718,0.1679,-2.5649,-0.6565
132242,0.0107,-1.0835,-0.1128,0.1374,-2.6107,-1.0229
132252,0.0034,-1.0647,-0.1431,0.2748,-2.5649,-0.7939
132262,-0.0054,-0.9421,-0.0962,0.2901,-2.5802,-0.9924
132272,0.0039,-0.9851,-0.0715,0.1832,-2.4733,-0.6260
132282,0.0088,-1.0984,-0.1255,0.0763,-2.4733,-1.1908
132292,-0.0073,-0.9717,-0.1040,0.3053,-2.5802,-0.7328
132302,-0.0022,-0.9504,-0.0708,0.2137,-2.5954,-0.8397
132312,0.0098,-1.0779,-0.1060,0.1374,-2.5954,-1.0382
132322,0.0042,-1.0710,-0.1470,0.1832,-2.5649,-0.4427
132332,-0.0044,-0.9482,-0.0957,0.3359,-2.5344,-0.9160
132342,0.0020,-0.9783,-0.0715,0.1985,-2.5344,-0.7023
132352,0.0112,-1.0959,-0.1194,0.1527,-2.5496,-1.1450
132362,0.0007,-1.0483,-0.1399,0.2595,-2.5038,-0.6412
132372,-0.0054,-0.9331,-0.0891,0.2595,-2.5038,-0.9771
132382,0.0081,-1.0049,-0.0774,0.1527,-2.5496,-0.8855
132392,0.0105,-1.1025,-0.1345,0.2290,-2.5802,-0.5649
132402,-0.0037,-1.0164,-0.1270,0.3511,-2.5496,-0.9008
132427,0.0103,-1.0916,-0.1191,0.1069,-2.5649,-0.8244
132436,0.0007,-1.0520,-0.1379,0.3206,-2.5344,-0.8397
132442,-0.0029,-0.9846,-0.1101,0.4122,-2.5649,-0.8702
132452,-0.0015,-0.9426,-0.0732,0.1985,-2.5954,-0.6107
132462,0.0107,-1.0640,-0.1008,0.0153,-2.6412,-1.0229
132472,0.0068,-1.0840,-0.1426,0.1527,-2.5649,-0.5954
132482,-0.0056,-0.9595,-0.0991,0.2595,-2.5802,-0.8092
132492,0.0027,-0.9626,-0.0740,0.1374,-2.5954,-0.5344
132502,0.0105,-1.0903,-0.1169,0.1832,-2.5344,-1.1450
132512,0.0007,-1.0615,-0.1477,0.2901,-2.4733,-0.2595
132522,-0.0056,-0.9417,-0.0942,0.2137,-2.5649,-1.0534
132532,0.0054,-0.9912,-0.0740,0.0305,-2.5496,-0.5649
132542,0.0110,-1.1047,-0.1267,0.1069,-2.5954,-1.2061
132552,-0.0042,-1.0322,-0.1343,0.2748,-2.5802,-0.4122
132562,-0.0020,-0.9302,-0.0813,0.2748,-2.5344,-1.1908
132572,0.0093,-1.0234,-0.0852,0.1527,-2.5954,-0.3969
132582,0.0100,-1.1050,-0.1392,0.2595,-2.6107,-1.2824
132592,-0.0081,-0.9978,-0.1145,0.2901,-2.5649,-0.2290
132602,0.0005,-0.9365,-0.0771,0.1527,-2.5802,-1.0840
132612,0.0095,-1.0537,-0.0955,0.0916,-2.5496,-0.7786
132622,-0.0049,-1.0317,-0.1360,0.3359,-2.4885,-0.5954
132632,-0.0049,-0.9338,-0.0828,0.2137,-2.5649,-0.9618
132642,0.0085,-1.0229,-0.0835,0.1527,-2.5496,-0.8550
132652,0.0076,-1.1047,-0.1392,0.1527,-2.5191,-0.4275
132662,-0.0056,-0.9961,-0.1172,0.2748,-2.5496,-0.7634
132694,0.0081,-1.0886,-0.1445,0.1374,-2.5496,-1.0687
132702,-0.0063,-0.9651,-0.1069,0.3511,-2.5954,-0.6565
132712,0.0024,-0.9561,-0.0752,0.2443,-2.5802,-0.5954
132722,0.0107,-1.0862,-0.1135,0.1069,-2.5954,-1.0992
132732,0.0042,-1.0671,-0.1440,0.3206,-2.5802,-0.5344
132742,-0.0015,-0.9446,-0.0933,0.3053,-2.4885,-0.5191
132752,0.0049,-0.9868,-0.0740,0.1832,-2.5649,-0.8855
132762,0.0103,-1.0996,-0.1255,0.1832,-2.5954,-0.9618
132772,-0.0022,-1.0312,-0.1362,0.3359,-2.6260,-0.4885
132782,-0.0022,-0.9348,-0.0835,0.3817,-2.5649,-0.7023
132792,0.0056,-1.0217,-0.0874,0.1374,-2.6718,-1.1145
132802,0.0056,-1.1018,-0.1377,0.1985,-2.5496,-0.9771
132812,-0.0103,-0.9946,-0.1118,0.2443,-2.6412,-0.7328
132822,-0.0027,-0.9399,-0.0718,0.2901,-2.6260,-0.6718
132832,0.0085,-1.0574,-0.0979,0.0458,-2.5802,-0.9924
132842,0.0049,-1.0857,-0.1440,0.1985,-2.5802,-0.7634
132852,-0.0068,-0.9612,-0.1018,0.2748,-2.5954,-0.5496
132862,0.0000,-0.9604,-0.0737,0.0763,-2.5496,-0.8244
132872,0.0085,-1.0869,-0.1172,0.0763,-2.5649,-1.0534
132882,0.0034,-1.0574,-0.1428,0.2137,-2.5344,-0.7176
132892,-0.0039,-0.9397,-0.0879,0.2290,-2.5954,-0.5649
132902,0.0034,-0.9915,-0.0769,0.0763,-2.6260,-0.9313
132912,0.0125,-1.1023,-0.1284,0.1374,-2.6412,-0.9160
132922,-0.0022,-1.0237,-0.1316,0.2595,-2.6107,-0.8702
132932,0.0012,-0.9336,-0.0796,0.3206,-2.6260,-0.7786
132958,-0.0051,-0.9832,-0.1140,0.3817,-2.5344,-0.8550
132962,-0.0051,-0.9331,-0.0891,0.3053,-2.5802,-0.6260
132972,0.0078,-1.0037,-0.0781,0.1527,-2.6412,-0.7023
132982,0.0088,-1.1064,-0.1304,0.2290,-2.5802,-1.0382
132992,-0.0063,-1.0107,-0.1245,0.3817,-2.6107,-0.8855
133002,-0.0029,-0.9336,-0.0828,0.3053,-2.6260,-0.6412
133012,0.0100,-1.0417,-0.0959,0.1221,-2.5344,-0.6565
133022,0.0054,-1.0959,-0.1416,0.2595,-2.5344,-0.7481
133032,-0.0046,-0.9749,-0.1108,0.3359,-2.5344,-0.9313
133042,0.0010,-0.9509,-0.0691,0.2443,-2.5649,-0.7786
133052,0.0100,-1.0752,-0.1067,0.1374,-2.5496,-0.8550
133062,0.0012,-1.0701,-0.1433,0.2595,-2.5038,-0.8702
133072,-0.0081,-0.9431,-0.0974,0.4122,-2.5191,-0.5954
133082,0.0044,-0.9802,-0.0732,0.1221,-2.5802,-0.7176
133092,0.0120,-1.0994,-0.1230,0.1527,-2.5038,-1.0992
133102,-0.0010,-1.0376,-0.1306,0.3664,-2.4275,-0.7176
133112,-0.0034,-0.9312,-0.0857,0.2595,-2.5038,-0.6107
133122,0.0081,-1.0188,-0.0789,0.1832,-2.5496,-0.9160
133132,0.0098,-1.1047,-0.1306,0.1985,-2.4733,-0.6718
133142,-0.0037,-1.0010,-0.1204,0.2901,-2.4885,-0.5954
133152,0.0020,-0.9348,-0.0813,0.2290,-2.5649,-1.0229
133162,0.0098,-1.0532,-0.1011,0.0916,-2.5344,-0.9160
133172,0.0068,-1.0911,-0.1465,0.1832,-2.5038,-0.6260
133182,-0.0054,-0.9673,-0.1023,0.3817,-2.4885,-0.8702
133192,-0.0012,-0.9570,-0.0745,0.2137,-2.5038,-0.6718
133220,-0.0083,-0.9412,-0.0933,0.2595,-2.6107,-0.5191
133222,-0.0083,-0.9412,-0.0933,0.2595,-2.6107,-0.5191
133232,0.0024,-0.9836,-0.0767,0.1069,-2.6260,-0.9160
133242,0.0090,-1.1040,-0.1250,0.1069,-2.6412,-0.9008
133252,-0.0042,-1.0359,-0.1348,0.2901,-2.6260,-0.4733
133262,-0.0010,-0.9297,-0.0847,0.2595,-2.5496,-0.8092
133272,0.0068,-1.0176,-0.0830,0.1679,-2.5649,-0.9008
133282,-0.0027,-1.0676,-0.1414,0.2290,-2.5802,-0.7786
133292,-0.0085,-0.9438,-0.0933,0.2443,-2.6565,-0.5649
133302,0.0010,-0.9849,-0.0730,0.1527,-2.5649,-1.1603
133312,0.0107,-1.0994,-0.1191,0.1221,-2.5802,-0.6565
133322,-0.0015,-1.0422,-0.1367,0.2748,-2.5191,-0.9924
133332,-0.0042,-0.9285,-0.0850,0.2443,-2.5344,-0.5649
133342,0.0071,-1.0149,-0.0820,0.1069,-2.6107,-1.0840
133352,0.0122,-1.1028,-0.1287,0.2443,-2.5802,-0.9313
133362,-0.0073,-1.0029,-0.1174,0.2901,-2.5496,-0.7939
133372,-0.0032,-0.9353,-0.0735,0.1679,-2.6260,-0.7176
133382,0.0085,-1.0503,-0.0918,0.0153,-2.6260,-0.9313
133392,0.0120,-1.0969,-0.1509,0.1527,-2.5802,-0.6107
133402,-0.0032,-0.9736,-0.1096,0.2901,-2.6107,-0.7786
133412,0.0054,-0.9521,-0.0750,0.2595,-2.5954,-0.6107
133422,0.0149,-1.0798,-0.1064,0.1832,-2.6260,-1.0229
133432,0.0032,-1.0754,-0.1475,0.3053,-2.5954,-0.4885
133448,-0.0017,-0.9333,-0.0747,0.2443,-2.6412,-0.4580
133452,0.0017,-0.9766,-0.0708,0.1527,-2.6412,-0.6412
133486,0.0010,-0.9431,-0.0730,0.2748,-2.5344,-0.5649
133492,0.0066,-1.0059,-0.0764,0.1527,-2.5344,-0.5802
133502,0.0107,-1.1028,-0.1353,0.1832,-2.5496,-0.9313
133512,-0.0066,-1.0137,-0.1206,0.2901,-2.5344,-0.6870
133522,-0.0037,-0.9329,-0.0786,0.2290,-2.6107,-0.8550
133532,0.0085,-1.0391,-0.0859,0.1374,-2.6260,-0.8702
133542,0.0088,-1.1013,-0.1404,0.2443,-2.5191,-0.9008
133552,-0.0071,-0.9819,-0.1062,0.3664,-2.5802,-0.5954
133562,0.0002,-0.9434,-0.0764,0.1221,-2.5802,-0.8702
133572,0.0107,-1.0681,-0.1013,0.0153,-2.5649,-0.8550
133582,0.0029,-1.0825,-0.1450,0.2137,-2.5954,-0.6718
133592,-0.0054,-0.9551,-0.0984,0.3206,-2.5038,-0.8702
133602,0.0022,-0.9688,-0.0701,0.1374,-2.5191,-0.6565
133612,0.0081,-1.1018,-0.1396,0.1069,-2.5649,-0.4733
133622,-0.0063,-0.9885,-0.1123,0.3053,-2.5802,-0.9160
133632,-0.0007,-0.9414,-0.0776,0.1679,-2.5954,-0.5038
133642,0.0105,-1.0718,-0.1008,0.0458,-2.6870,-0.9618
133652,0.0054,-1.0825,-0.1484,0.2137,-2.5954,-0.7023
133662,-0.0051,-0.9553,-0.1003,0.3511,-2.6412,-0.4427
133672,0.0068,-0.9678,-0.0759,0.1374,-2.5802,-0.9771
133682,0.0161,-1.0933,-0.1213,0.1221,-2.6107,-0.6260
133692,0.0002,-1.0547,-0.1414,0.3206,-2.5649,-0.6870
133702,-0.0056,-0.9338,-0.0950,0.2290,-2.6412,-0.9466
133712,0.0049,-0.9995,-0.0791,0.1069,-2.6260,-0.6565
133722,0.0071,-1.1060,-0.1309,0.1985,-2.5496,-1.0687
133751,0.0085,-1.0378,-0.0852,0.1679,-2.4885,-1.0229
133753,0.0085,-1.0378,-0.0852,0.1679,-2.4885,-1.0229
133762,0.0068,-1.1003,-0.1423,0.2137,-2.5649,-0.8702
133772,-0.0098,-0.9802,-0.1125,0.2595,-2.5802,-0.4427
133782,0.0012,-0.9441,-0.0747,0.2290,-2.5802,-0.8550
133792,0.0115,-1.0740,-0.1089,0.1527,-2.5496,-0.9771
133802,0.0032,-1.0798,-0.1470,0.2595,-2.6260,-0.4580
133812,-0.0063,-0.9478,-0.0986,0.3664,-2.5954,-0.8855
133822,0.0046,-0.9731,-0.0732,0.1069,-2.5649,-0.7939
133832,0.0151,-1.0962,-0.1191,0.1527,-2.5954,-0.4122
133842,0.0005,-1.0481,-0.1345,0.3206,-2.4885,-0.8855
133852,-0.0046,-0.9346,-0.0850,0.2748,-2.5344,-0.8550
133862,0.0063,-1.0076,-0.0815,0.1527,-2.5802,-0.6260
133872,0.0110,-1.1055,-0.1343,0.1527,-2.5344,-1.0229
133882,-0.0071,-1.0134,-0.1226,0.2748,-2.4580,-0.7939
133892,-0.0005,-0.9343,-0.0769,0.2901,-2.5038,-0.5191
133902,0.0090,-1.0393,-0.0920,0.0916,-2.5496,-0.9771
133912,0.0073,-1.1008,-0.1475,0.2137,-2.5649,-0.9466
133922,-0.0061,-0.9795,-0.1104,0.3053,-2.5954,-0.7481
133932,0.0017,-0.9512,-0.0715,0.2137,-2.5802,-0.6870
133942,0.0098,-1.1025,-0.1365,0.1832,-2.5344,-0.7634
133952,-0.0068,-1.0083,-0.1196,0.3664,-2.5038,-0.6870
133962,-0.0017,-0.9331,-0.0762,0.2443,-2.4733,-0.8550
133972,0.0098,-1.0461,-0.0955,0.1374,-2.5038,-0.8397
133982,0.0071,-1.0940,-0.1450,0.2443,-2.5191,-0.7176
134017,0.0098,-1.1038,-0.1406,0.0916,-2.5344,-0.7176
134022,0.0029,-1.0635,-0.1416,0.2137,-2.5954,-0.8550
134032,-0.0042,-0.9399,-0.0933,0.3053,-2.5038,-0.7481
134042,0.0022,-0.9937,-0.0784,0.1221,-2.5191,-0.9008
134052,0.0103,-1.1062,-0.1289,0.1527,-2.5191,-0.7786
134062,-0.0056,-1.0261,-0.1245,0.2901,-2.5344,-0.7176
134072,-0.0020,-0.9312,-0.0742,0.2443,-2.4733,-0.7176
134082,0.0054,-1.0349,-0.0837,0.0916,-2.5954,-0.8550
134092,0.0076,-1.1016,-0.1396,0.1832,-2.5344,-0.7634
134102,-0.0103,-0.9812,-0.1123,0.3053,-2.5802,-0.5802
134112,-0.0010,-0.9475,-0.0813,0.1679,-2.5802,-0.7328
134122,0.0149,-1.0774,-0.1169,0.1069,-2.5802,-0.7939
134132,0.0037,-1.0715,-0.1455,0.2137,-2.6107,-0.6260
134142,-0.0103,-0.9463,-0.0886,0.3206,-2.5496,-0.5802
134152,0.0015,-0.9873,-0.0715,0.1679,-2.5191,-0.7939
134162,0.0093,-1.1047,-0.1243,0.1985,-2.5344,-0.7176
134172,-0.0029,-1.0315,-0.1321,0.3359,-2.5954,-0.5191
134182,-0.0042,-0.9324,-0.0779,0.2901,-2.5802,-0.6260
134192,0.0115,-1.0291,-0.0835,0.0916,-2.6412,-0.7023
134202,0.0083,-1.1016,-0.1438,0.2443,-2.5802,-0.6870
134212,-0.0090,-0.9846,-0.1125,0.3359,-2.5038,-0.5649
134222,0.0005,-0.9424,-0.0730,0.2443,-2.6565,-0.7328
134232,0.0105,-1.0725,-0.1030,0.1679,-2.6412,-0.7786
134242,0.0051,-1.0774,-0.1392,0.2290,-2.5802,-0.7328
134252,-0.0078,-0.9492,-0.0891,0.3359,-2.5191,-0.7328
134282,-0.0083,-1.0398,-0.1277,0.2290,-2.4885,-0.7786
134284,-0.0071,-0.9697,-0.1028,0.2137,-2.5038,-0.5191
134292,0.0044,-0.9602,-0.0740,0.1221,-2.5496,-0.5802
134302,0.0171,-1.0879,-0.1174,0.0305,-2.5344,-0.8397
134312,0.0063,-1.0615,-0.1448,0.2595,-2.4885,-0.6870
134322,-0.0059,-0.9395,-0.0911,0.2443,-2.5649,-0.6107
134332,0.0042,-1.0005,-0.0803,0.0916,-2.5649,-0.8702
134342,0.0095,-1.1072,-0.1328,0.1985,-2.5954,-0.6565
134352,-0.0103,-1.0208,-0.1238,0.3359,-2.6260,-0.7481
